origin,2018_week_origin_mean_dep_delay,2018_week_origin_std_dep_delay,2018_week_origin_skew_dep_delay,2018_month_origin_mean_dep_delay,2018_month_origin_std_dep_delay,2018_month_origin_skew_dep_delay,2019_week_origin_mean_dep_delay,2019_week_origin_std_dep_delay,2019_week_origin_skew_dep_delay,2019_month_origin_mean_dep_delay,2019_month_origin_std_dep_delay,2019_month_origin_skew_dep_delay
ELP,7.133136094674557,25.3430474886328,2.8046993288397593,4.436390532544379,23.22583316305963,3.0714913394912733,11.621621621621621,28.101106027429665,2.596677994744268,2.7920265780730897,20.93721465856593,3.563265702605182
ERI,16.657894736842106,36.58479695749387,1.6163984510758969,4.387096774193548,35.29597856522851,2.8779158284738346,4.926829268292683,30.495401492604124,3.4892258843305113,6.582857142857143,31.86091799113916,2.711030760779715
ESC,3.8333333333333335,18.948894586772234,1.7315382136345707,5.369565217391305,29.383562068046878,2.601325646103757,2.1,20.95736412603243,2.1059442319046706,4.361702127659575,23.320475731513834,1.6136170943003971
EUG,3.442953020134228,26.6563167683231,3.354339959645489,1.9502923976608186,25.556709540741164,3.504440491645209,5.930555555555555,29.824346551796356,2.8856484360133154,3.6476345840130504,26.93558914397308,3.042076332910414
EVV,9.6,31.3894707888568,2.5297846833559916,3.5306122448979593,24.984784763950323,2.7643209748348383,2.6555555555555554,24.246005630077146,2.8584268597492724,0.6208651399491094,21.067221668778743,3.077529425319126
EWN,29.70731707317073,45.86896767011387,1.4905680051307495,8.44973544973545,32.730424756132855,2.5057441388534807,-0.41304347826086957,21.29327080658376,2.2782384396989834,-1.110091743119266,25.401599953071393,3.516314880708432
EWR,22.04945770065076,35.680696969194976,1.8137187099607899,8.7575986565911,28.248387244638273,2.637723008083603,9.22816212438854,27.817789880053834,2.5980745294790966,12.398074112286132,34.01774980118018,2.3412602194778236
EYW,6.719298245614035,26.313800266379893,2.913937787706507,6.647186147186147,30.935854541074693,2.535668419303677,3.8503937007874014,21.460957071277086,2.665512862498029,5.77027027027027,25.754669898685464,2.9261818473315797
FAI,-2.9887640449438204,20.7908931014292,6.138411562209167,-5.6182266009852215,18.368641093252453,4.711894540766422,2.817073170731707,29.727207494179254,3.0007160912431954,-3.9945945945945946,23.87455864823911,3.9502970502083836
FAR,3.9833333333333334,21.509030088549785,2.995227066343715,5.373076923076923,26.464926550722044,2.9096855176189678,15.289473684210526,28.86058146594414,1.900744326300297,10.041152263374485,28.013957381171405,2.6049065437630183
FAT,3.9343434343434343,28.040955042919233,3.808897691930213,4.574292452830188,28.36445469131429,3.373677965975328,5.297413793103448,26.202217153492366,3.157876405775018,2.790224032586558,24.476929289269908,3.158008336048528
FAY,13.051948051948052,28.226012687019608,2.317483356976454,8.347305389221557,28.874675489244197,2.912985846421753,3.5584415584415585,20.83360993208956,3.6169468630467585,2.6169014084507043,18.598181870889462,2.770593457412884
FCA,5.012195121951219,27.052529560390067,3.298843468439513,4.006802721088436,28.164435880123538,3.478960639973882,7.079545454545454,28.397920269855724,2.1271559051519415,0.8722044728434505,22.102825566188116,3.5151316044769803
FLG,-3.107142857142857,19.18977213250211,4.49624611318795,10.48936170212766,31.479894481675796,2.226750361994471,15.384615384615385,43.62850162274833,2.1133630030312034,2.982142857142857,29.768167938148665,3.1377993585453905
FLL,17.532997762863534,32.219197608473316,1.9892602500529044,9.286238981390794,26.45764911008093,2.6624829943804014,8.359615384615385,24.78241055401741,3.007462710549942,7.972851215174867,25.897869454314932,2.9778972492929574
FLO,3.8666666666666667,10.736231492784919,1.7487113213432253,2.6794871794871793,21.359929464925365,3.917773004831081,8.916666666666666,30.718804135842134,2.3564549928334224,1.7701149425287357,24.506620438882873,3.7286009715127033
FNT,14.918604651162791,35.76630524629671,2.347092784607264,6.625,28.128671968309625,2.9096885365975753,6.907894736842105,20.94130058462078,2.296853795505751,4.9932203389830505,24.534994197562277,3.152942369859365
FSD,10.418439716312056,32.02680931174667,2.4811461945591256,11.067340067340067,32.87754648790871,2.3491921587083686,5.8533333333333335,30.94992419386943,2.7330432374198605,5.595,29.98198081552825,3.0194847152179234
FSM,1.3846153846153846,23.076093102483657,2.4524443440849693,-2.0,21.55461034196316,4.655456138550294,5.428571428571429,28.169952404776883,3.0202055564987327,-1.915151515151515,21.533696243558136,5.0701038469550275
FWA,20.0,39.943319216109224,1.7489929852997872,11.269982238010657,35.06818378103934,2.287763435993435,4.6375838926174495,24.04028566102163,3.116163135815919,5.825259515570934,27.47550827479869,3.0190578596482283
GCC,1.5555555555555556,19.689418544344548,2.2066930409908783,-1.9870129870129871,24.146751719267215,3.533059315419687,14.090909090909092,43.26766586136707,2.2666438113699505,1.5636363636363637,26.49022435790204,3.0839763859833846
GCK,12.571428571428571,34.78884499755254,3.052293997722039,3.4262295081967213,21.25751554658057,3.8046887923632,-0.25,13.811227316933133,2.2166446818250045,0.07272727272727272,25.21452737158463,6.146428114096821
GEG,-1.2493297587131367,13.12489757588706,4.416931747398087,-1.0703971119133573,16.91215330117084,4.379290170214285,2.4974358974358974,21.49319838823516,3.744912357791544,1.4564072557050907,19.891862256715317,3.953500573958207
GFK,-3.275,10.98013941343467,3.117850190791622,-1.1923076923076923,20.336560239680015,4.210540659706759,5.282051282051282,36.075905881283084,3.0553073038505687,7.019354838709678,32.56451557916591,2.63730754367082
GGG,-2.6666666666666665,25.482019804821856,3.425838843616107,-4.611111111111111,16.05464332606128,4.003119277507981,3.0,16.052797503622465,1.8676430395152361,-1.847457627118644,11.932010784269858,2.8253767716014764
GJT,0.4634146341463415,20.931513911231548,3.4612260471312566,-0.7354651162790697,20.9895800419392,3.694259689245127,4.9156626506024095,25.857585960210702,3.9342965471526794,0.19642857142857142,22.172931979780152,3.9596602292706526
GNV,11.652777777777779,31.01256434261526,2.251792573692849,10.899135446685879,30.75022767623942,2.2515907461839437,2.6578947368421053,20.39840035007905,4.232690889913902,1.5389048991354466,20.42512229492411,4.5644100037660165
GPT,-0.2647058823529412,15.99404520444268,5.166005356746533,-0.34782608695652173,20.581465735836808,4.791541356410812,0.9733333333333334,22.866222778240925,4.277106196709635,-0.2768361581920904,22.371500869444375,4.486562648511409
GRB,6.558139534883721,25.289665246156463,2.460531609698436,3.6875,22.96951982197561,2.6361114406289987,5.4326923076923075,25.56953755806961,2.176196702687061,6.404878048780488,29.459050781856117,2.6688862833736358
GRI,13.0,26.472627372438872,2.0966160494718684,11.857142857142858,33.251037126370896,2.5700938124048336,13.84,34.11705340930446,1.512560618451326,8.541666666666666,26.4785580250836,2.176867592934018
GRK,10.434782608695652,33.802466822482415,2.604884817259102,4.756880733944954,30.103210683432884,3.3800585539203403,3.5272727272727273,19.446845450607103,2.8675874062520728,-0.49382716049382713,16.22806730175126,3.004577676117693
GRR,14.889589905362776,32.85156180162482,1.98782328838353,7.152895250487964,27.323523109487024,2.637153720197144,5.736292428198434,24.795412382599363,2.9463387058476247,9.002565747273893,29.175028335778173,2.5330020208144965
GSO,4.296943231441048,21.28624956256376,3.1101662214555854,4.852787456445993,25.750802986948933,2.949911811253153,0.07301587301587302,18.533952372796037,3.322034407273311,4.4313005143277,28.457706319539927,3.0723947150412623
GSP,7.1893939393939394,25.473652257324844,2.904622549529741,5.076394849785408,25.984534801442898,3.1585703712338025,3.0340557275541795,21.766307186361356,3.7739133558580074,3.180389221556886,24.166022611037103,3.6194037711446327
GTF,5.709090909090909,26.669911418753813,3.088034125833484,4.384236453201971,26.95210544473676,3.1459180301730085,0.95,28.212525767280948,4.864807608640084,4.170731707317073,31.187370526293698,3.9086410752100287
GTR,6.0,34.28612637114991,3.444726679559358,6.815789473684211,33.35974041718182,3.073279764936607,0.6,20.01356682710149,2.9546912941700794,-3.9876543209876543,16.993008729445542,5.678046444588406
GUC,20.17142857142857,48.647885942995394,1.7316558759839473,7.784313725490196,37.12639034993104,2.5403784914872976,2.0,29.748949561287034,3.715370754172159,5.161616161616162,28.999545060016022,2.234494337168086
GUM,-4.119047619047619,10.4536197044137,0.7366971243584598,-3.2864864864864867,19.513626261429224,3.6874162964740345,4.3125,16.279716418496566,1.2895050832364636,0.704225352112676,16.19117428565609,1.7917774848915253
