dest,2018_week_dest_mean_arr_delay,2018_week_dest_std_arr_delay,2018_week_dest_skew_arr_delay,2018_month_dest_mean_arr_delay,2018_month_dest_std_arr_delay,2018_month_dest_skew_arr_delay,2019_week_dest_mean_arr_delay,2019_week_dest_std_arr_delay,2019_week_dest_skew_arr_delay,2019_month_dest_mean_arr_delay,2019_month_dest_std_arr_delay,2019_month_dest_skew_arr_delay
PLN,18.1875,26.483249422984333,1.022095794123286,5.293103448275862,32.240330317345794,1.5077844197627057,-15.833333333333334,21.03172207246314,0.8997314580784241,-4.333333333333333,35.209053088017555,2.9288154531883452
PNS,3.889473684210526,27.76742781282726,2.50985360762414,0.06241519674355495,26.123118012641164,2.640212265444315,2.9215686274509802,24.758612483508983,2.0029719525831364,1.5880361173814899,22.094369586802912,2.523139064459025
PPG,-25.666666666666668,4.725815626252609,-1.3896361387064897,0.0,19.765289440498126,-0.49730369825479565,0.6666666666666666,4.163331998932265,-1.2933427807333966,-0.18181818181818182,16.20381548782991,1.1831787558305105
PSC,-2.8349514563106797,24.703773263977563,2.9256116309957303,-1.5324947589098532,28.2721894089083,2.206245858846309,-3.3,27.74420978277428,1.9285188719300892,0.42412451361867703,29.344148087988643,2.1072620052470086
PSE,22.705882352941178,39.501209959130286,1.6876813161727413,8.723076923076922,29.62342173660253,2.15102213724383,17.19047619047619,41.658875462041756,1.4997953271231244,11.01639344262295,39.31687161312078,1.7518374969336548
PSG,20.636363636363637,34.027261797778344,0.8360406709830432,-6.649122807017544,24.228444932757224,1.8683070027469983,-2.0,20.56475360681695,1.80151963417583,1.5576923076923077,17.262010267975867,0.8975027297035258
PSM,45.666666666666664,37.81974792794544,-1.7306885969568142,7.9375,29.789189873733278,0.9460394351192577,-3.6666666666666665,23.558437978779494,1.2373485893358958,-7.40625,21.88512438518088,1.165790585784477
PSP,1.6355932203389831,24.93093959337061,2.072669260106309,-3.0717092337917484,23.63575124048311,2.133397636240186,4.957894736842105,32.91011524885785,1.9550983884993955,1.977129337539432,30.2251265809701,2.3733744653250954
PUB,-17.5,12.971997813472191,0.927768280320603,-14.320754716981131,15.742853793810532,1.7208975415221022,-4.411764705882353,15.556585516789232,0.7753379365030608,-1.9871794871794872,23.947720977022843,2.1798224237486954
PUW,1.5416666666666667,12.77558529814368,1.4844721504032627,-2.02803738317757,14.272587489974152,1.5338390169757266,12.384615384615385,23.49140595720388,1.262416958578283,5.643564356435643,22.090533790932188,2.113361291639176
PVD,15.303630363036303,37.110898151503434,1.8997099313220898,3.026192075218267,29.915719185310802,2.4875219831094477,-1.7463556851311954,25.401278513697463,2.5533950326262356,0.7356987690079653,28.3087599753341,2.3264907553453456
PVU,-4.111111111111111,15.870132674653703,2.1856539813071647,-3.085714285714286,22.443879590936078,2.927353050824284,9.642857142857142,36.69962721013168,2.9094068688581096,5.377777777777778,25.458780311505407,2.8505653624281266
PWM,18.16860465116279,38.73557912874515,1.6247238943229079,5.765734265734266,33.58525806975309,1.9478557385517277,-2.1198347107438016,26.9198537535709,2.2499513447015786,2.697749196141479,32.09616661281309,1.9565071904987081
RAP,4.2875,35.74317452768368,2.246389606238968,0.6765676567656765,34.46758260208664,2.319397708983397,3.2674418604651163,35.900327515663065,1.743699091212573,3.9184952978056424,32.43880939494321,1.7564103190794664
RDD,2.2857142857142856,36.68670448151872,2.510867527152311,-1.0459770114942528,32.62931626833453,2.4508063446000055,7.391304347826087,39.79234637514513,1.7768531145917215,3.9770114942528734,32.08309596623954,2.2336646816479173
RDM,-1.2585034013605443,17.957365198384167,1.9053772122005217,-1.8647260273972603,20.372109265988964,2.3836249841486166,-0.4805194805194805,26.900985422876985,2.6579602850508324,0.44654088050314467,27.078165722252866,2.5750781624568613
RDU,7.088620342396777,29.879161901522085,1.8380955945906263,1.2834327086882453,29.249424053620707,2.2239891620054517,-0.7590673575129534,24.363527791027174,2.2081670097232986,1.3041592745909718,29.158322052563285,2.3316188730934035
RFD,-3.125,16.576589918717698,0.3894301412675232,-9.73469387755102,17.42457018863029,1.1726368157899871,6.333333333333333,20.838380341046072,-0.45410173820068844,1.3829787234042554,19.21113036926133,0.8506969857280999
RHI,-20.142857142857142,13.60914366184703,0.7416493311121121,-20.254545454545454,21.712104647304194,2.5145676956732035,-20.285714285714285,18.51165359121974,2.124001785186226,-7.101694915254237,33.39558865936216,2.009350325122506
RIC,11.6325,33.45003296730489,1.959051846432921,4.134328358208955,33.25199598677757,2.036143300574408,-1.3204868154158216,26.398885288549135,2.33150270373768,2.9484820607175712,30.874702097869925,2.1842505773383816
RKS,-9.166666666666666,15.12273023289676,1.4561936996433948,-6.818181818181818,15.447750536340125,1.31333406719487,11.0,31.72235319625094,1.421432821457949,3.5344827586206895,28.038955055510907,1.7620862091695686
RNO,-1.3325242718446602,21.739860134632327,2.0176219557915114,-2.6948051948051948,21.32998430681723,2.1584029175744353,5.304038004750594,30.86333481716853,2.088366177847202,-1.2843835616438357,25.12068900053442,2.6805604066374875
ROA,7.798245614035087,32.36002664288954,1.7065447351765337,5.465208747514911,34.99878031890425,1.946343788511236,-2.5681818181818183,27.469120256414225,3.292887182010048,-0.3887884267631103,27.872360812484377,2.4337473342251963
ROC,13.601374570446735,32.86869170891602,2.0028361536957044,3.699290780141844,30.664864654291076,2.044815722508944,-1.411214953271028,27.238513612746495,2.3335175692665624,4.71565025716385,33.77075567281378,2.034997078115791
ROP,-8.571428571428571,6.267831705280087,0.6816914482767432,-1.903225806451613,15.020774144962653,3.0972160203831165,,,,,,
ROW,-3.6,34.741754038681044,4.178138614655088,-3.701923076923077,25.913553003700187,3.650996269820756,14.652173913043478,34.895439524452804,1.7028509327625374,5.980392156862745,25.576126086396755,2.9115243900504026
RST,14.018518518518519,34.68047721197899,1.6674409606675669,9.209677419354838,35.43686536758113,1.8890650792988968,-0.6307692307692307,31.45113731586727,2.0138588137345383,5.7322033898305085,36.09981646116667,1.572215674479792
RSW,4.958385876418664,31.516462483792896,1.8200592759671168,-0.02448525319977741,27.738640671061013,2.1971957904174872,-4.131818181818182,28.044104486735204,2.188566385969557,-1.6776927282668124,29.491502183618664,1.9807419531004433
SAF,-6.642857142857143,33.115335352976125,3.429162883245287,-7.918478260869565,25.404033195335128,3.49171551824195,6.333333333333333,27.360631693487395,1.7456639144431627,3.3048780487804876,27.714003469881344,1.94478325269961
SAN,3.2801932367149758,26.906843774329456,1.8326039597233716,-5.237441668954158,24.16138608066055,2.007126933650648,1.9828159645232817,26.95015496489157,1.9601426851613124,-0.7946277219976529,25.198537527276887,2.3549500137224006
SAT,-2.1767955801104972,27.200484348205354,2.1740321004236303,-3.286587327114828,25.63312620745201,2.2601646458025546,1.8670967741935485,26.946192699376187,1.7125932982557672,-2.151670177550406,24.486880822173156,2.1865601673931128
SAV,7.670212765957447,29.762478009747298,2.0125623753263797,0.21120689655172414,27.926444521491597,2.08472032076994,2.775244299674267,28.714249830397385,2.441094963113181,2.5502815768302494,30.076895645860567,2.38494886992334
SBA,4.965217391304348,24.71377570065228,2.307063551014477,0.5557620817843866,27.677674790711457,2.8006034474003436,5.0227272727272725,25.13732236558443,2.1198091693434833,2.228471001757469,30.119722925380806,2.5773000752670536
SBN,18.5,37.50932468336705,1.1769166427006763,7.235011990407674,35.41556076487738,1.6874255759208276,1.2682926829268293,36.03597318589605,1.6923111071303814,7.148148148148148,37.46604558475927,1.7813789276051857
SBP,13.409638554216867,32.627250373590094,1.1093640780569383,3.3333333333333335,29.852354069290097,1.8547544822353759,11.313953488372093,33.840894727396794,2.2514496486997264,6.054726368159204,33.74485445285903,2.005267641886566
SBY,6.866666666666666,27.676372760811745,1.678061328136176,1.083916083916084,26.091252784798055,1.98853839818432,5.25,30.59073155618965,1.6673841383311399,-2.56,24.176776254643922,2.075923276845869
SCC,-9.764705882352942,7.925665679965831,0.9572765285036903,-8.320512820512821,17.013740504879163,3.6057147197908006,3.2222222222222223,17.83438699471121,1.7828161969240843,-7.012195121951219,14.485832927925768,2.027535472993243
SCE,27.62121212121212,53.066798297853644,1.2115796305859552,6.075709779179811,40.624327958036275,1.940245945926768,0.675,26.405204224292266,1.9915971390791494,0.6329113924050633,31.13602607512484,1.9884382960579998
SCK,19.636363636363637,46.919660542831565,1.4054681671694234,12.175,37.25717105299052,1.935706035250222,15.384615384615385,30.571060557163264,0.7329636441074161,8.692307692307692,26.224923380914603,1.1672832696837387
SDF,4.608585858585859,28.880738218065986,1.841763799063956,1.8925619834710743,27.941445799698634,2.022808773758776,-0.2063157894736842,26.67248543000804,2.5107237419982718,4.517910447761194,31.399193231701556,2.1274732100510336
SEA,-5.436938332816858,24.622996908096322,2.3564470540751823,-5.237015781922525,23.133003924450897,2.1113854884298395,-1.049502050380785,25.79204533844779,2.1776551977459233,-2.797123287671233,25.748225168622195,2.1201571703405127
SFB,18.756906077348066,37.65333863516572,1.313190945518531,8.263610315186247,33.06203672143185,1.6938586957459751,13.911627906976744,32.48402345842976,1.4785989775321384,10.46539027982327,33.35694451389709,1.6235255948827578
SFO,5.109101689890306,30.674320747409926,1.6639208437829591,0.7633248730964467,32.88726497923189,1.7847583844755033,7.201016949152542,40.42624620819128,1.6563192147997432,4.1975270479134466,38.627081229993514,1.7312231275121603
SGF,7.942196531791907,32.89389407230802,1.883933058601945,1.0329218106995885,27.78674702569512,2.3219031915010793,2.7473684210526317,28.92956907012486,2.0882907098507033,5.147814910025707,28.227290419630542,2.182262030114711
SGU,-5.883333333333334,20.503899312219854,2.478953916561617,-7.226765799256506,15.32181734941959,1.8175055831329932,-1.3333333333333333,19.920922098509948,3.144194415910354,-2.348993288590604,20.242278712337907,2.494195788593478
SHV,2.553719008264463,31.378854454665046,1.8337473250687188,-2.521821631878558,26.726380747382475,2.6935290848877815,3.623931623931624,24.584732610149043,2.200236828733639,2.7092337917485265,26.017520088915543,2.640381391880588
SIT,-1.5789473684210527,32.90274522399086,2.808416223640962,-9.093023255813954,26.37317171002592,2.43348682705701,2.1578947368421053,25.38867454834217,2.1928054223224756,2.45,26.0101732774707,2.2107854065856194
SJC,2.425090252707581,27.20312004680559,2.255895301241891,-3.67857876360649,23.36944704106513,2.550509062512068,3.821985233798195,27.137223068298034,2.1499214196378555,-2.2920483693660683,23.025710366808195,2.5254026015527216
SJT,14.314285714285715,45.22998187601009,1.9486517266480674,3.864,27.875108563364464,3.2274880522701603,7.620689655172414,24.8659460092706,2.5906810923201804,0.6136363636363636,18.364688871934163,3.1025429355434233
SJU,18.130925507900677,35.33935055370693,1.6144824006567584,9.46059637912673,28.746764049730462,1.966308900140097,5.306194690265487,26.14179923477977,1.892875942405478,2.7273131672597866,27.01653421587639,1.986774768313681
SLC,-4.006381934216986,27.025809146753897,2.568557528025832,-7.313136672325976,23.574158435653,2.6288740715354955,-2.0113224637681157,26.92307857429608,2.256598853563547,-2.127334290991176,25.885890374621116,2.3313048347765664
SMF,0.783157894736842,25.150408044217457,2.2444210314283795,-2.52286928267933,23.25194700159877,2.6655416746562457,2.0039254170755645,24.585242916265837,2.3395439634240955,-1.7023510614015065,23.32058620718165,2.6972006911843334
SMX,-1.75,7.847504911329036,1.9786849915861284,-8.928571428571429,9.69904266262545,0.5851353387297045,4.0,16.451950239004088,0.35571568499484674,4.823529411764706,25.12776177387683,2.6268319430649716
SNA,0.7595238095238095,22.471791980496103,2.3606935527872026,-4.229526778124114,22.712663934002638,2.662979708310502,2.8384332925336597,25.279483688984538,2.109452117061626,-1.6589785831960462,22.4789959724335,2.534152397546251
SPI,22.757575757575758,41.27350111075379,1.4970385806374216,9.942446043165468,31.49068640416403,2.027594448162679,2.696969696969697,23.671561060274477,1.397011560063767,4.138888888888889,26.654051728025316,1.5689029300302604
SPN,-2.914285714285714,11.959174249901029,1.171640657501774,-0.5194805194805194,20.278202592487602,3.550840343624908,7.777777777777778,19.233939909556867,0.8390704624191273,1.9268292682926829,19.60661909139671,1.5426612401540158
SPS,1.8421052631578947,14.930443016031731,0.7028715132944808,-1.528735632183908,16.148899509239925,2.4143467858993897,2.0,20.346989949375804,1.2036748960821828,-2.841463414634146,14.136433545542307,2.004923101824885
SRQ,2.860869565217391,22.338656195947244,1.7823517145776466,0.3247863247863248,23.25662772972376,1.5862670173179443,-0.45806451612903226,24.5068871077111,1.6341972915637613,0.3232169954476479,24.230157638349894,2.0183394602055547
STC,-8.5,13.771952173409067,0.3032066094806348,-3.611111111111111,40.36034584019158,3.6287881508112894,-5.25,15.01943185787443,0.169341024917078,-4.833333333333333,15.830907966974715,0.46020181062684734
STL,4.8872357086922475,27.857645320017696,1.9599954559313875,-0.20351977696462797,26.619880460088353,2.394651141162521,0.5079365079365079,26.346875367945618,2.22266733645882,1.175632347702173,27.316049250912457,2.41011354547643
STS,2.6875,33.79071618063163,2.0159126993876435,1.9842767295597483,34.079556273290564,1.9095716876577729,11.80327868852459,35.66642663725984,1.5797029989298155,-2.992217898832685,27.940365096081592,2.0869744925774363
STT,-1.7586206896551724,18.7610066216642,1.95435067181195,-1.4809160305343512,21.62845388870808,2.8033181307105273,5.535714285714286,26.788077922104776,2.239204383411686,3.2176470588235295,23.727800935194086,2.0092179675771313
STX,16.357142857142858,34.49982746678735,2.016920938058905,4.408695652173913,24.171861142468327,2.6369376592674576,4.777777777777778,20.281354326901674,1.8739919073429543,0.22727272727272727,18.63424561708545,1.6098287861732299
SUN,-12.222222222222221,17.069229211027245,1.4622171482767854,-8.554913294797688,21.00702101951944,1.7471006542614795,-9.642857142857142,17.19447079104129,1.0360069587777867,-7.314285714285714,23.095468317712243,2.4694064713660997
SUX,16.083333333333332,23.825300156267325,1.8270621445224335,6.453488372093023,23.015931554798247,2.1182440166164387,-6.774193548387097,18.812601587622687,1.0436352401047615,-2.13,24.835480891480863,2.6525085231871177
SWF,13.717948717948717,37.85217001215227,2.0756700053356223,7.474654377880184,36.41314568530761,2.0357039512208854,-3.5348837209302326,30.385890238421446,2.849960392301671,1.6951219512195121,30.61884780799779,2.2126377013564023
SWO,33.76923076923077,48.06966098998731,1.295338212497903,9.086206896551724,31.51679278519968,2.5675044383660053,-9.461538461538462,4.611857626730337,-0.28245597019693225,-5.934426229508197,10.183105047837842,1.5675434828968633
SYR,19.983870967741936,38.98623942248302,1.3866356363416164,3.2154566744730677,34.71714424682086,1.9851842731109308,1.5694915254237287,30.841504272570695,2.183214551366403,5.8663446054750406,35.11654147631087,1.9436663592262915
TLH,8.0,28.566807662040226,2.1390606101660223,2.119815668202765,26.12298898125314,2.505828448108191,-3.2389380530973453,20.28778412189181,2.7321921220593057,-0.2242798353909465,22.497860310537497,2.4874597822966087
TOL,15.055555555555555,32.71517292759645,1.365508229350043,6.872727272727273,28.281503831657268,1.7401415325183411,1.0975609756097562,17.485429474349182,1.1602182889183892,1.6533333333333333,22.566527051736024,1.6725083005705539
TPA,7.163495419309373,30.830329491368516,1.957421518119152,1.083175505050505,26.47417519192907,2.2147824020190163,-0.2571428571428571,25.33236085427715,2.0403962531435407,-0.6676411755654716,25.539280800267125,2.207745104559474
TRI,6.263888888888889,29.634863868331212,2.1679370751493052,5.204620462046204,32.424814384236065,2.2351534247581735,-1.8676470588235294,25.521372028202784,2.313531203514371,-3.8621794871794872,19.9909202635536,2.2943534810498583
TTN,13.65625,36.48827418809783,2.0336227987444775,7.585987261146497,35.03552127630472,1.7150721321031077,-1.7073170731707317,23.724716966108385,1.6143283330888136,4.817258883248731,32.79274911453384,1.9535063612139287
TUL,3.8167202572347265,27.471777486010012,2.5886069911835246,-0.09754335260115607,24.935344182054337,2.5299878686897257,3.3176100628930816,27.961381738357133,2.207608370717439,-0.40332640332640335,25.011304850848344,2.7464656346936662
TUS,0.6063829787234043,25.26783170651838,2.492215403945087,-0.28634085213032584,25.44537627570624,2.239372365350095,5.581730769230769,28.84304101214963,1.9403608325716075,-0.07226890756302522,25.17138204050374,2.39681483730358
TVC,18.818181818181817,40.77703316287777,1.4159920482386403,3.0622837370242215,33.140739389253774,2.1133503066556245,5.235294117647059,36.68792051687451,1.7379365795188306,8.613138686131387,36.42237934090099,1.799992985958914
TWF,-3.6842105263157894,11.010361945705446,0.3554094193039879,-2.4545454545454546,16.08233777461351,2.003376307022479,-4.25,12.539936203984452,1.5302127939104468,-6.886363636363637,14.662824850685523,1.5984431160172186
TXK,-2.5,18.993032778301814,1.8274729675809163,-3.6621621621621623,16.47436948886163,2.108214107013792,4.043478260869565,15.274691667382253,1.488009498381763,-1.0,19.504918878711504,3.346072631724561
TYR,4.913043478260869,24.994386721600772,2.47906896301438,-0.8910891089108911,18.47966503489661,2.8445149806827597,2.0416666666666665,14.778007062984617,1.1238852533022154,1.236842105263158,19.990397089106516,4.029278420586118
TYS,6.25249169435216,32.80390274704261,1.995189211903172,2.8848810437452035,32.03582302843953,2.0609697413301284,2.84149855907781,29.87750920222992,1.8859333071267854,1.5041095890410958,29.30942643517941,2.1742970500272594
UIN,14.4375,27.70551990729164,2.187694888515759,9.422535211267606,29.972683740762058,2.5328677256216636,12.9375,42.60589747910493,2.684419957625361,5.512195121951219,37.23246026736584,2.115777735522385
USA,6.785714285714286,19.351718553891047,2.0528788569257146,-5.3,13.796708032801623,2.24948666482063,-5.454545454545454,15.045098150393649,1.011094891290354,-3.4444444444444446,21.16793275574636,1.1994717346173076
VLD,-8.529411764705882,10.056823846640297,1.669372579728265,-2.5925925925925926,19.05175699100858,4.167337401555304,-3.1578947368421053,22.1616865530851,3.8555020574353436,-4.674418604651163,16.634791224111215,3.280437787520186
VPS,1.8846153846153846,25.596308779814436,2.329108346922503,-0.6926713947990544,24.64121923730172,2.457245811089866,1.7264957264957266,26.7154946425013,2.787683744240933,-0.40208333333333335,23.611654437920162,2.8175225760019393
WRG,10.363636363636363,36.277466083707466,1.1718242684447935,-5.068965517241379,23.1500536689655,1.717863657392933,-5.181818181818182,11.496244446063086,0.16256971347897575,1.9811320754716981,19.649320369963213,1.1902287124576554
XNA,6.595348837209302,31.278952595345263,1.728309074589198,0.4758220502901354,26.761864321212865,2.2658773913544143,-1.7022222222222223,25.10113906856983,2.389409706999904,0.18956043956043955,28.30555034897244,2.4510673493471646
YAK,-7.636363636363637,14.941704904546384,1.0542641804416435,-11.661016949152541,15.999579918506399,1.9668897013704412,-0.3333333333333333,35.11884584284246,1.8450198605309194,0.33962264150943394,29.260726761720953,1.584706030768103
YKM,-0.045454545454545456,9.648475195235443,0.18274228974926698,-1.4695652173913043,12.292004061356048,1.733381215512943,-2.3076923076923075,7.963764088767224,-0.2158342557772048,4.4035087719298245,21.730741366159855,2.5654128713296007
YNG,59.5,62.932503525602726,,59.5,62.932503525602726,,,,,,,
YUM,-5.642857142857143,12.15704120226837,0.7165737500660356,1.6611570247933884,22.776286542150316,2.403998286889159,4.407407407407407,18.395775558659068,0.942409716876833,-0.6578947368421053,18.92174333273453,2.269514951897427
