tail_num,2018_week_tail_num_mean_arr_delay,2018_week_tail_num_std_arr_delay,2018_week_tail_num_skew_arr_delay,2018_month_tail_num_mean_arr_delay,2018_month_tail_num_std_arr_delay,2018_month_tail_num_skew_arr_delay,2019_week_tail_num_mean_arr_delay,2019_week_tail_num_std_arr_delay,2019_week_tail_num_skew_arr_delay,2019_month_tail_num_mean_arr_delay,2019_month_tail_num_std_arr_delay,2019_month_tail_num_skew_arr_delay
N745VJ,19.77777777777778,44.64178411408855,2.0231189322467404,0.6238532110091743,28.258328497272004,3.0477543119004715,-10.88888888888889,13.411230782859233,-0.3473013499129716,-9.882978723404255,12.373103315476534,0.3536233552660865
N745YX,6.857142857142857,28.1078798569531,0.654116758977312,-3.0303030303030303,28.980366977256846,1.8210697341473034,-1.1111111111111112,17.20594212603438,0.8863734910136898,6.934306569343065,38.1560658155813,2.089473571887248
N746JB,32.1,56.207229353339834,0.818718231634479,8.40566037735849,42.90627178083849,1.770626173579604,16.0,37.80652501002086,1.2298611474295538,6.927710843373494,40.208233331280375,1.8468253928068297
N746SK,25.08108108108108,43.85669743505443,1.0471837990376094,17.033333333333335,39.56413816934187,0.9892020851170756,8.816326530612244,36.61663639965432,1.981467481151023,-1.650273224043716,24.794054751569778,2.7843253927186207
N746SW,6.0,18.05700848854969,0.9430501145884228,-0.3652694610778443,22.623252586833665,2.4941212530299963,-1.2,13.83276742179433,0.40606516498158524,-0.7615894039735099,23.77525565492312,2.25950809406065
N746UW,-1.1612903225806452,12.434084269173312,0.889056269824077,0.6276595744680851,25.64731180973281,3.0170663982574553,-4.193548387096774,16.189336726867904,1.2545995459599686,-0.7368421052631579,30.074259899846602,3.013295753226996
N746YX,14.0,42.53190523551659,2.29394918231076,-0.1349206349206349,29.674056864433805,2.1304358376918033,2.064516129032258,28.684415610654003,2.8485416333569864,5.223140495867769,31.27924967218837,2.0652076207764716
N747SA,12.191489361702128,25.918466052530746,0.8877076680905424,0.8068181818181818,23.63066189970527,2.382920132546772,3.8461538461538463,20.395482551340244,1.1116057281091867,-2.5903614457831323,19.810640633074122,2.1857983199730047
N747YX,19.625,41.02693843585401,1.205866985996494,4.044117647058823,36.43581218507495,1.6312778384236124,-2.4,20.013524838733137,0.5141468731575762,1.5684931506849316,32.02776974681698,1.9964829801313924
N74856,8.523809523809524,40.328177553193555,1.9527862805860154,0.6818181818181818,28.667944623761386,2.1746178221748185,,,,,,
N748EV,9.5,33.97842452694553,1.378686470360538,15.300970873786408,43.15813034335984,1.1334081197325074,0.6862745098039216,19.012091096014064,1.2442458846288458,5.454545454545454,34.3489010981703,2.3048817389783465
N748SK,29.823529411764707,51.81521397511533,0.7490343743335439,9.033783783783784,39.68591236203792,1.471284104393464,23.142857142857142,52.579125705267415,1.4445878815378836,22.6046511627907,52.06915709619993,1.4806785781870637
N748SW,-0.8823529411764706,22.363071163676466,1.8963838055240656,-1.6467391304347827,19.22032707617593,1.5617088076683605,11.692307692307692,32.837040899885125,1.3563397735962697,1.5815602836879432,24.33696659944315,1.8675644299535885
N748UW,8.26923076923077,33.7752071109063,2.1689562459232605,-1.2524271844660195,24.838978873979475,1.9487618569998606,4.233333333333333,22.819657789046605,1.8029666920969372,-2.205607476635514,21.48309485353499,1.578682645315256
N748YX,1.4857142857142858,24.60436526139145,0.9147206866093907,3.6090225563909772,32.760571873700734,1.7752976316910576,14.076923076923077,40.12373170772936,1.4610720656847398,2.9391304347826086,34.73793794355902,2.070579506983554
N749SW,4.142857142857143,18.458447543449736,0.9385098112091265,-3.0994152046783627,17.116093208288692,1.4229747634837948,13.4,39.61338805026039,1.7278890442281332,1.3877551020408163,27.702541542963417,2.3809063461117224
N749US,-5.513513513513513,20.01197089191814,1.6224727108032715,3.630434782608696,34.332798335806075,2.4452307908006174,2.9615384615384617,22.610582954414543,1.611692831120883,-6.104,16.131427951112556,1.663907043242684
N749YX,1.7586206896551724,26.099610249435024,0.6808769448347813,-1.888,25.961266433645125,1.26508028776868,2.7586206896551726,45.14710493203127,2.057190927887952,5.605042016806722,35.24014911937586,2.0166548652527596
N750AN,15.0,,,-10.2,18.84321274800735,-0.5757782377058751,-1.0,,,6.909090909090909,34.27084634337047,1.5023961316191845
N750EV,-0.6666666666666666,33.90718168319169,2.5365609536205658,4.744897959183674,37.97484550629,1.6633290517562522,8.266666666666667,43.53236343993589,2.621391555794544,17.16417910447761,41.33581418435434,1.6589681686061508
N750SA,-1.446808510638298,16.26386834384775,0.7803544480171628,-0.7158469945355191,22.368691822870883,2.248845756267831,,,,-6.376146788990826,21.158480040113538,2.214044647163758
N750SK,-6.82,16.850713059459675,1.6549943524028792,-4.825136612021858,22.858668056962056,2.3969595241580723,24.147058823529413,57.391865305185505,1.1695384314027257,10.420289855072463,38.28967797372327,1.7346922529586557
N750UW,1.0769230769230769,15.76051541523456,0.1778239035442062,-5.826923076923077,15.921800593210168,0.2725182273812397,5.583333333333333,34.42940687800205,2.2361595877520113,-0.13178294573643412,24.88736496854417,2.3632020549670902
N750YX,12.285714285714286,37.98523801265838,1.5759876328914013,-1.9621212121212122,28.615750027993055,1.739872807193834,1.2142857142857142,26.189278471892024,0.7436864910493435,8.28,41.79068425286407,1.89031813675827
N751EV,12.136363636363637,53.93319982432011,1.5922510727458958,7.288888888888889,41.027996751156834,1.527596270663672,26.032258064516128,51.9714561857229,1.505431036728507,6.286549707602339,35.84155976322389,2.3048458316814937
N751SK,21.0,29.878922336657325,-0.4073768290746945,4.066666666666666,25.696973815545604,0.42893208352622264,19.071428571428573,40.31545903166425,1.3829314080141282,3.406417112299465,30.71067835543345,2.067416497730531
N751SW,10.162790697674419,20.773071204438537,0.8227365342656334,0.005681818181818182,20.137100701822117,1.2467066645024882,8.371428571428572,16.39419860496876,0.4223413837087369,3.6620689655172414,25.763944630275024,2.1455003584951715
N751UW,-1.457142857142857,17.625754647411735,1.535276014862335,-1.6137931034482758,26.96736355890222,2.572100928262773,-9.870967741935484,15.379080890360713,1.937672728930179,-3.288135593220339,24.665315865617618,3.008583716279677
N751YX,6.617647058823529,23.784403733593297,0.8520815764138931,-0.41304347826086957,28.076987033665255,1.0343925787107722,4.71875,36.98407187669639,1.714116845848202,6.352941176470588,36.40348005232795,1.6792539240307713
N7528A,17.208333333333332,46.39525759747683,1.8241956086036868,1.4953271028037383,30.779303825716518,3.0484305157363956,,,,,,
N752AN,-3.5,4.949747468305833,,9.125,49.70322639714362,2.2878605585611047,,,,5.916666666666667,52.56417434186924,2.3266515664049674
