tail_num,frequency,relative_frequency
N9615W,2505,0.00015776331547574362
N559UW,2505,0.00015776331547574362
N556UW,2504,0.00015770033610828824
N842UA,2504,0.00015770033610828824
N352NB,2503,0.00015763735674083286
N318AS,2503,0.00015763735674083286
N472UA,2502,0.00015757437737337745
N87306,2502,0.00015757437737337745
N557UW,2501,0.00015751139800592207
N85351,2500,0.0001574484186384667
N88310,2500,0.0001574484186384667
N544UW,2500,0.0001574484186384667
N906AA,2499,0.00015738543927101131
N540UW,2499,0.00015738543927101131
N87318,2498,0.0001573224599035559
N898UA,2498,0.0001573224599035559
N331NB,2498,0.0001573224599035559
N434UA,2497,0.00015725948053610053
N979NN,2496,0.00015719650116864515
N909AM,2496,0.00015719650116864515
N828UA,2496,0.00015719650116864515
N123UW,2496,0.00015719650116864515
N498UA,2496,0.00015719650116864515
N86322,2496,0.00015719650116864515
N86336,2495,0.00015713352180118977
N167US,2494,0.00015707054243373436
N330NB,2494,0.00015707054243373436
N496UA,2494,0.00015707054243373436
N88326,2494,0.00015707054243373436
N451UA,2494,0.00015707054243373436
N527NK,2494,0.00015707054243373436
N508AY,2493,0.00015700756306627898
N199UW,2493,0.00015700756306627898
N552UW,2493,0.00015700756306627898
N197UW,2492,0.0001569445836988236
N664AW,2492,0.0001569445836988236
N89304,2492,0.0001569445836988236
N152UW,2491,0.0001568816043313682
N82314,2491,0.0001568816043313682
N364NB,2491,0.0001568816043313682
N572UW,2490,0.00015681862496391282
N303AS,2490,0.00015681862496391282
N979TW,2490,0.00015681862496391282
N315PE,2488,0.00015669266622900206
N14993,2488,0.00015669266622900206
N187US,2486,0.00015656670749409127
N352PS,2486,0.00015656670749409127
N346DN,2486,0.00015656670749409127
N8571Z,2486,0.00015656670749409127
N15910,2486,0.00015656670749409127
N497UA,2485,0.0001565037281266359
N560UW,2485,0.0001565037281266359
N11544,2485,0.0001565037281266359
N337PJ,2484,0.0001564407487591805
N87339,2484,0.0001564407487591805
N14573,2484,0.0001564407487591805
N87319,2484,0.0001564407487591805
N358NW,2484,0.0001564407487591805
N968NN,2483,0.0001563777693917251
N537UW,2483,0.0001563777693917251
N908DA,2483,0.0001563777693917251
N804UA,2482,0.00015631479002426973
N998AN,2482,0.00015631479002426973
N521VA,2482,0.00015631479002426973
N444UA,2481,0.00015625181065681435
N336NB,2481,0.00015625181065681435
N363NB,2481,0.00015625181065681435
N439UA,2481,0.00015625181065681435
N315NB,2480,0.00015618883128935897
N8573Z,2479,0.00015612585192190356
N473UA,2479,0.00015612585192190356
N349NW,2479,0.00015612585192190356
N964TW,2478,0.00015606287255444818
N521UW,2477,0.0001559998931869928
N62894,2477,0.0001559998931869928
N904AA,2477,0.0001559998931869928
N359NW,2476,0.00015593691381953742
N13979,2476,0.00015593691381953742
N153UW,2476,0.00015593691381953742
N66841,2475,0.00015587393445208201
N830UA,2475,0.00015587393445208201
N944NN,2474,0.00015581095508462663
N88330,2474,0.00015581095508462663
N318NB,2474,0.00015581095508462663
N833UA,2473,0.00015574797571717125
N660AW,2472,0.00015568499634971588
N177US,2471,0.00015562201698226047
N376NW,2470,0.0001555590376148051
N967NN,2470,0.0001555590376148051
N306AS,2470,0.0001555590376148051
N353NW,2470,0.0001555590376148051
N342PM,2468,0.0001554330788798943
N14905,2468,0.0001554330788798943
N350NA,2468,0.0001554330788798943
N369NB,2467,0.00015537009951243892
N482UA,2467,0.00015537009951243892
N982NN,2467,0.00015537009951243892
N12172,2467,0.00015537009951243892
N647AW,2467,0.00015537009951243892
N329NW,2466,0.00015530712014498354
N62883,2466,0.00015530712014498354
N371NB,2465,0.00015524414077752816
N365NB,2465,0.00015524414077752816
N478UA,2465,0.00015524414077752816
N343PN,2464,0.00015518116141007276
N929AA,2464,0.00015518116141007276
N801UA,2463,0.00015511818204261738
N470UA,2463,0.00015511818204261738
N834UA,2463,0.00015511818204261738
N27152,2462,0.000155055202675162
N86334,2462,0.000155055202675162
N556AS,2462,0.000155055202675162
N907AA,2462,0.000155055202675162
N965TW,2462,0.000155055202675162
N438UA,2462,0.000155055202675162
N85320,2461,0.00015499222330770662
N436UA,2461,0.00015499222330770662
N282AK,2461,0.00015499222330770662
N526VA,2460,0.0001549292439402512
N476UA,2460,0.0001549292439402512
N89342,2459,0.00015486626457279583
N66897,2459,0.00015486626457279583
N364VA,2459,0.00015486626457279583
N981NN,2458,0.00015480328520534045
N903AA,2458,0.00015480328520534045
N309PC,2458,0.00015480328520534045
N542UW,2457,0.00015474030583788507
N905AU,2457,0.00015474030583788507
N332NB,2457,0.00015474030583788507
N357PV,2457,0.00015474030583788507
N965NN,2456,0.00015467732647042967
N69830,2456,0.00015467732647042967
N84307,2456,0.00015467732647042967
N346PR,2455,0.0001546143471029743
N995AN,2453,0.00015448838836806353
N971NN,2453,0.00015448838836806353
N338NB,2452,0.00015442540900060812
N281AK,2452,0.00015442540900060812
N335PH,2452,0.00015442540900060812
N958NN,2452,0.00015442540900060812
N507AY,2452,0.00015442540900060812
N360NW,2452,0.00015442540900060812
N69838,2451,0.00015436242963315274
N8575Z,2451,0.00015436242963315274
N479UA,2451,0.00015436242963315274
N433UA,2451,0.00015436242963315274
N477UA,2451,0.00015436242963315274
N8574Z,2451,0.00015436242963315274
N486UA,2450,0.00015429945026569736
N351NW,2450,0.00015429945026569736
N856AS,2450,0.00015429945026569736
N166NN,2449,0.00015423647089824198
N9677W,2449,0.00015423647089824198
N441UA,2449,0.00015423647089824198
N953NN,2449,0.00015423647089824198
N475UA,2448,0.00015417349153078658
N983NN,2447,0.0001541105121633312
N69847,2446,0.00015404753279587582
N650AW,2446,0.00015404753279587582
N62849,2446,0.00015404753279587582
N302NB,2446,0.00015404753279587582
N832UA,2446,0.00015404753279587582
N326NB,2445,0.0001539845534284204
N562UW,2445,0.0001539845534284204
N66825,2445,0.0001539845534284204
N315AS,2444,0.00015392157406096503
N69819,2444,0.00015392157406096503
N354PT,2444,0.00015392157406096503
N901AA,2444,0.00015392157406096503
N364NW,2444,0.00015392157406096503
N124US,2444,0.00015392157406096503
N495UA,2443,0.00015385859469350965
N164NN,2443,0.00015385859469350965
N977NN,2442,0.00015379561532605427
N993NN,2442,0.00015379561532605427
N374NW,2442,0.00015379561532605427
N934AA,2442,0.00015379561532605427
N68823,2440,0.00015366965659114348
N69840,2440,0.00015366965659114348
N899UA,2440,0.00015366965659114348
N989AU,2440,0.00015366965659114348
N337NB,2440,0.00015366965659114348
222NV,2440,0.00015366965659114348
N173US,2440,0.00015366965659114348
N963TW,2440,0.00015366965659114348
N283VA,2440,0.00015366965659114348
N978NN,2439,0.0001536066772236881
N362VA,2439,0.0001536066772236881
N273SY,2439,0.0001536066772236881
N986NN,2439,0.0001536066772236881
N485UA,2438,0.00015354369785623272
N933AM,2438,0.00015354369785623272
N554UW,2437,0.00015348071848877732
N474UA,2437,0.00015348071848877732
N320NB,2437,0.00015348071848877732
N493UA,2437,0.00015348071848877732
N522VA,2437,0.00015348071848877732
N679AW,2435,0.00015335475975386656
N314PD,2434,0.00015329178038641118
N996NN,2434,0.00015329178038641118
N69813,2433,0.00015322880101895577
N832DN,2433,0.00015322880101895577
N154AA,2432,0.0001531658216515004
N990NN,2432,0.0001531658216515004
N344DN,2432,0.0001531658216515004
N4888U,2431,0.000153102842284045
N61898,2431,0.000153102842284045
N68836,2430,0.00015303986291658963
N317NB,2430,0.00015303986291658963
N86324,2430,0.00015303986291658963
N409UA,2430,0.00015303986291658963
N280AK,2429,0.00015297688354913423
N154UW,2429,0.00015297688354913423
N286VA,2429,0.00015297688354913423
N283AK,2429,0.00015297688354913423
N67827,2428,0.00015291390418167885
N932AM,2428,0.00015291390418167885
N900UW,2428,0.00015291390418167885
N882NN,2428,0.00015291390418167885
N274AK,2428,0.00015291390418167885
N926NN,2427,0.00015285092481422347
N435UA,2427,0.00015285092481422347
N995NN,2426,0.0001527879454467681
N408UA,2426,0.0001527879454467681
N457UA,2426,0.0001527879454467681
N271SY,2426,0.0001527879454467681
N87360,2424,0.0001526619867118573
N88346,2424,0.0001526619867118573
N365VA,2424,0.0001526619867118573
N327NW,2423,0.00015259900734440192
N988NN,2423,0.00015259900734440192
N38479,2422,0.00015253602797694652
N338NW,2422,0.00015253602797694652
N527VA,2421,0.00015247304860949114
N88332,2420,0.00015241006924203576
N355PU,2420,0.00015241006924203576
N339PL,2420,0.00015241006924203576
N347NW,2419,0.00015234708987458038
N977UY,2419,0.00015234708987458038
N978UY,2419,0.00015234708987458038
N442UA,2419,0.00015234708987458038
N354NW,2418,0.00015228411050712497
N966TW,2418,0.00015228411050712497
N321NB,2418,0.00015228411050712497
N87302,2418,0.00015228411050712497
N163AA,2418,0.00015228411050712497
N994AN,2417,0.0001522211311396696
N278AK,2417,0.0001522211311396696
N355NW,2417,0.0001522211311396696
N63899,2417,0.0001522211311396696
N275AK,2415,0.00015209517240475883
N365NW,2415,0.00015209517240475883
N68880,2415,0.00015209517240475883
N69885,2415,0.00015209517240475883
N167GJ,2414,0.00015203219303730342
N61887,2413,0.00015196921366984804
N453UA,2413,0.00015196921366984804
228NV,2413,0.00015196921366984804
N63820,2411,0.00015184325493493729
N519UW,2411,0.00015184325493493729
N272SY,2411,0.00015184325493493729
N525VA,2411,0.00015184325493493729
N980NN,2411,0.00015184325493493729
325NV,2411,0.00015184325493493729
N82333,2411,0.00015184325493493729
N428QX,2411,0.00015184325493493729
N987AM,2411,0.00015184325493493729
N461UA,2410,0.00015178027556748188
N66814,2410,0.00015178027556748188
N301NB,2410,0.00015178027556748188
N754EV,2409,0.0001517172962000265
N330NW,2409,0.0001517172962000265
N62889,2409,0.0001517172962000265
N322NB,2409,0.0001517172962000265
N833DN,2408,0.00015165431683257112
N67846,2408,0.00015165431683257112
N998NN,2408,0.00015165431683257112
N66893,2408,0.00015165431683257112
N69818,2407,0.00015159133746511574
N322US,2406,0.00015152835809766033
N948NN,2406,0.00015152835809766033
N64844,2406,0.00015152835809766033
N68843,2406,0.00015152835809766033
N301PA,2406,0.00015152835809766033
N484UA,2406,0.00015152835809766033
N466UA,2405,0.00015146537873020495
N950NN,2405,0.00015146537873020495
N989NN,2405,0.00015146537873020495
N490UA,2405,0.00015146537873020495
N548AS,2405,0.00015146537873020495
N963NN,2404,0.00015140239936274957
N459UA,2404,0.00015140239936274957
N334NB,2404,0.00015140239936274957
N190UW,2404,0.00015140239936274957
N345NW,2404,0.00015140239936274957
N151AN,2403,0.0001513394199952942
N358NB,2403,0.0001513394199952942
N448UA,2403,0.0001513394199952942
N61882,2403,0.0001513394199952942
N340NW,2402,0.0001512764406278388
N69835,2402,0.0001512764406278388
N121UW,2402,0.0001512764406278388
N62895,2401,0.0001512134612603834
N973NN,2401,0.0001512134612603834
N67812,2401,0.0001512134612603834
N66831,2401,0.0001512134612603834
N88341,2400,0.00015115048189292803
N273AK,2400,0.00015115048189292803
N984NN,2400,0.00015115048189292803
N61881,2400,0.00015115048189292803
N985NN,2400,0.00015115048189292803
217NV,2399,0.00015108750252547262
N990AU,2399,0.00015108750252547262
N8577Z,2399,0.00015108750252547262
N9681B,2399,0.00015108750252547262
N334NW,2399,0.00015108750252547262
N970NN,2398,0.00015102452315801724
N344PP,2398,0.00015102452315801724
N992NN,2398,0.00015102452315801724
N404SY,2398,0.00015102452315801724
303NV,2398,0.00015102452315801724
N955NN,2397,0.00015096154379056186
N359NB,2397,0.00015096154379056186
N159AN,2397,0.00015096154379056186
N996AN,2397,0.00015096154379056186
N62884,2396,0.00015089856442310648
N997NN,2396,0.00015089856442310648
N162AA,2396,0.00015089856442310648
N848VA,2396,0.00015089856442310648
N284VA,2395,0.00015083558505565108
N969TW,2395,0.00015083558505565108
N8579Z,2394,0.0001507726056881957
N835UA,2393,0.00015070962632074032
N350DN,2393,0.00015070962632074032
N491UA,2393,0.00015070962632074032
N997AA,2393,0.00015070962632074032
N363VA,2392,0.00015064664695328494
N969NN,2391,0.00015058366758582953
N991NN,2391,0.00015058366758582953
N69833,2390,0.00015052068821837415
N156AN,2390,0.00015052068821837415
N327NB,2390,0.00015052068821837415
N9628W,2390,0.00015052068821837415
N9616G,2390,0.00015052068821837415
N361NB,2390,0.00015052068821837415
N319NB,2389,0.00015045770885091877
N69824,2389,0.00015045770885091877
N317PG,2389,0.00015045770885091877
N871DN,2389,0.00015045770885091877
N149AN,2388,0.0001503947294834634
N324NB,2388,0.0001503947294834634
N429UA,2388,0.0001503947294834634
N525EA,2388,0.0001503947294834634
N336NW,2388,0.0001503947294834634
N988AL,2388,0.0001503947294834634
N494UA,2388,0.0001503947294834634
N316PF,2388,0.0001503947294834634
N237AK,2388,0.0001503947294834634
N352NW,2387,0.00015033175011600799
N462UA,2387,0.00015033175011600799
N316NB,2387,0.00015033175011600799
N270AK,2387,0.00015033175011600799
N842DN,2387,0.00015033175011600799
N951NN,2386,0.0001502687707485526
N65832,2386,0.0001502687707485526
N305NX,2386,0.0001502687707485526
N333NB,2386,0.0001502687707485526
N414UA,2385,0.00015020579138109723
N465UA,2385,0.00015020579138109723
N152AA,2385,0.00015020579138109723
N876NN,2385,0.00015020579138109723
N260AK,2385,0.00015020579138109723
N891NN,2385,0.00015020579138109723
N265AK,2385,0.00015020579138109723
N824DN,2384,0.00015014281201364185
N437UA,2384,0.00015014281201364185
N345DN,2384,0.00015014281201364185
N568UW,2384,0.00015014281201364185
N849DN,2384,0.00015014281201364185
N487UA,2383,0.00015007983264618644
N947NN,2383,0.00015007983264618644
N367NW,2383,0.00015007983264618644
N323NB,2383,0.00015007983264618644
N323US,2383,0.00015007983264618644
N339NW,2383,0.00015007983264618644
N370NW,2382,0.00015001685327873106
N68842,2382,0.00015001685327873106
N553AS,2381,0.00014995387391127568
N174US,2381,0.00014995387391127568
N334FR,2381,0.00014995387391127568
N83329,2380,0.0001498908945438203
N952NN,2380,0.0001498908945438203
N962NN,2380,0.0001498908945438203
N66837,2378,0.00014976493580890951
N8576Z,2378,0.00014976493580890951
N267AK,2377,0.00014970195644145413
N8578Q,2377,0.00014970195644145413
N184US,2377,0.00014970195644145413
N63890,2376,0.00014963897707399873
N188US,2376,0.00014963897707399873
N277AK,2375,0.00014957599770654335
N348DN,2374,0.00014951301833908797
N266AK,2374,0.00014951301833908797
N976NN,2374,0.00014951301833908797
N171US,2374,0.00014951301833908797
N27477,2374,0.00014951301833908797
N903NN,2374,0.00014951301833908797
N467UA,2373,0.0001494500389716326
309NV,2373,0.0001494500389716326
N941NN,2373,0.0001494500389716326
N353NB,2372,0.00014938705960417718
N987NN,2372,0.00014938705960417718
N977DL,2372,0.00014938705960417718
N447UA,2372,0.00014938705960417718
225NV,2372,0.00014938705960417718
N325US,2371,0.0001493240802367218
N200NV,2371,0.0001493240802367218
N402UA,2370,0.00014926110086926642
N284AK,2370,0.00014926110086926642
N147AA,2370,0.00014926110086926642
N528AS,2370,0.00014926110086926642
N61886,2370,0.00014926110086926642
N153AN,2370,0.00014926110086926642
N321US,2369,0.00014919812150181104
N964NN,2369,0.00014919812150181104
N481UA,2368,0.00014913514213435564
N68822,2368,0.00014913514213435564
N428AS,2367,0.00014907216276690026
N338PK,2366,0.00014900918339944488
N836DN,2366,0.00014900918339944488
N301NW,2365,0.0001489462040319895
N401UA,2364,0.0001488832246645341
N272AK,2364,0.0001488832246645341
N335NW,2364,0.0001488832246645341
N314NB,2363,0.0001488202452970787
N67815,2363,0.0001488202452970787
N886NN,2363,0.0001488202452970787
N838DN,2363,0.0001488202452970787
N368NW,2362,0.00014875726592962333
N148AN,2362,0.00014875726592962333
N959NN,2362,0.00014875726592962333
N896NN,2362,0.00014875726592962333
N180US,2362,0.00014875726592962333
N954NN,2361,0.00014869428656216795
N68834,2361,0.00014869428656216795
N88325,2361,0.00014869428656216795
N452UA,2360,0.00014863130719471255
N413UA,2360,0.00014863130719471255
N835DN,2360,0.00014863130719471255
N805AE,2360,0.00014863130719471255
N993AN,2360,0.00014863130719471255
N406UA,2359,0.00014856832782725717
N875DN,2358,0.0001485053484598018
N268AK,2358,0.0001485053484598018
N38467,2358,0.0001485053484598018
N362NW,2358,0.0001485053484598018
N16149,2358,0.0001485053484598018
N270SY,2358,0.0001485053484598018
N141NN,2357,0.0001484423690923464
N68891,2357,0.0001484423690923464
N348NW,2357,0.0001484423690923464
N868NN,2356,0.000148379389724891
N837VA,2356,0.000148379389724891
N945NN,2356,0.000148379389724891
N957NN,2356,0.000148379389724891
N68817,2356,0.000148379389724891
N144AN,2356,0.000148379389724891
N66828,2355,0.00014831641035743562
N238AK,2355,0.00014831641035743562
N837DN,2355,0.00014831641035743562
N827DN,2354,0.00014825343098998024
N480UA,2354,0.00014825343098998024
N62892,2354,0.00014825343098998024
N890NN,2354,0.00014825343098998024
N471UA,2353,0.00014819045162252483
N982TW,2353,0.00014819045162252483
N69816,2353,0.00014819045162252483
N14916,2353,0.00014819045162252483
N179UW,2352,0.00014812747225506945
N68821,2351,0.00014806449288761408
N181UW,2351,0.00014806449288761408
N368NB,2351,0.00014806449288761408
N464UA,2350,0.0001480015135201587
N275SY,2350,0.0001480015135201587
N306PB,2350,0.0001480015135201587
N161AA,2350,0.0001480015135201587
N7889A,2350,0.0001480015135201587
N828DN,2350,0.0001480015135201587
N872DN,2350,0.0001480015135201587
N263AK,2349,0.0001479385341527033
N9620D,2349,0.0001479385341527033
N88327,2348,0.0001478755547852479
N961NN,2348,0.0001478755547852479
N912NN,2347,0.00014781257541779253
N236AK,2347,0.00014781257541779253
N369NW,2347,0.00014781257541779253
N36469,2347,0.00014781257541779253
N918NN,2347,0.00014781257541779253
N921NN,2347,0.00014781257541779253
N68811,2347,0.00014781257541779253
N966NN,2346,0.00014774959605033715
N841VA,2346,0.00014774959605033715
N972NN,2346,0.00014774959605033715
N328NB,2346,0.00014774959605033715
N483UA,2346,0.00014774959605033715
N621VA,2345,0.00014768661668288174
N949NN,2345,0.00014768661668288174
N552AS,2343,0.00014756065794797098
N418UA,2343,0.00014756065794797098
N333NW,2343,0.00014756065794797098
N491AS,2343,0.00014756065794797098
N167AN,2342,0.0001474976785805156
N251AK,2342,0.0001474976785805156
N474AS,2342,0.0001474976785805156
N881NN,2342,0.0001474976785805156
N324US,2341,0.0001474346992130602
N408AS,2341,0.0001474346992130602
N264AK,2341,0.0001474346992130602
N329NB,2341,0.0001474346992130602
N182UW,2340,0.00014737171984560482
N343DN,2340,0.00014737171984560482
220NV,2340,0.00014737171984560482
N253AK,2339,0.00014730874047814944
324NV,2339,0.00014730874047814944
N165NN,2339,0.00014730874047814944
N357NB,2338,0.00014724576111069406
229NV,2337,0.00014718278174323865
N158AN,2337,0.00014718278174323865
N852DN,2337,0.00014718278174323865
N276SY,2337,0.00014718278174323865
N69888,2337,0.00014718278174323865
N924NN,2336,0.00014711980237578327
N992AU,2336,0.00014711980237578327
N432UA,2336,0.00014711980237578327
N815DN,2335,0.0001470568230083279
N443UA,2335,0.0001470568230083279
N931AM,2335,0.0001470568230083279
N655NK,2334,0.00014699384364087251
N986AN,2334,0.00014699384364087251
N325NB,2334,0.00014699384364087251
N524AS,2333,0.0001469308642734171
N137AA,2333,0.0001469308642734171
N823DN,2333,0.0001469308642734171
N138AN,2333,0.0001469308642734171
N463UA,2332,0.00014686788490596173
N16911,2332,0.00014686788490596173
N357NW,2332,0.00014686788490596173
N892NN,2332,0.00014686788490596173
N191UW,2332,0.00014686788490596173
N143AN,2331,0.00014680490553850635
N347NB,2331,0.00014680490553850635
N140AN,2331,0.00014680490553850635
N956NN,2331,0.00014680490553850635
N172US,2331,0.00014680490553850635
N68807,2331,0.00014680490553850635
N356NW,2330,0.00014674192617105094
N854DN,2330,0.00014674192617105094
N23139,2330,0.00014674192617105094
N277SY,2330,0.00014674192617105094
N165US,2329,0.00014667894680359556
N875NN,2329,0.00014667894680359556
N73445,2329,0.00014667894680359556
N352DN,2328,0.00014661596743614018
N803DN,2328,0.00014661596743614018
N69839,2327,0.0001465529880686848
N613JB,2327,0.0001465529880686848
N818DA,2326,0.0001464900087012294
N378DA,2326,0.0001464900087012294
N415UA,2326,0.0001464900087012294
N454UA,2325,0.00014642702933377402
N337NW,2325,0.00014642702933377402
N224AK,2325,0.00014642702933377402
N68453,2325,0.00014642702933377402
N930AU,2324,0.00014636404996631864
N853DN,2324,0.00014636404996631864
N146AA,2324,0.00014636404996631864
N991AU,2324,0.00014636404996631864
N864DN,2324,0.00014636404996631864
N78438,2323,0.00014630107059886326
N169UW,2323,0.00014630107059886326
N983TW,2323,0.00014630107059886326
N328NW,2323,0.00014630107059886326
N820DN,2322,0.00014623809123140785
N846DN,2322,0.00014623809123140785
N525AS,2322,0.00014623809123140785
N821DN,2322,0.00014623809123140785
N825DN,2321,0.00014617511186395247
N37474,2321,0.00014617511186395247
N282VA,2321,0.00014617511186395247
N849VA,2321,0.00014617511186395247
N830DN,2321,0.00014617511186395247
N551AS,2321,0.00014617511186395247
N342NW,2321,0.00014617511186395247
N814DN,2321,0.00014617511186395247
N822DN,2320,0.0001461121324964971
N64809,2320,0.0001461121324964971
N88301,2320,0.0001461121324964971
N706JB,2319,0.0001460491531290417
N371DA,2318,0.0001459861737615863
N417UA,2318,0.0001459861737615863
N155NN,2318,0.0001459861737615863
N867DN,2317,0.00014592319439413092
N469AS,2317,0.00014592319439413092
N927NN,2317,0.00014592319439413092
N928NN,2316,0.00014586021502667555
N874NN,2316,0.00014586021502667555
N816DN,2316,0.00014586021502667555
N968TW,2316,0.00014586021502667555
329NV,2316,0.00014586021502667555
N852VA,2316,0.00014586021502667555
N69810,2316,0.00014586021502667555
N994NN,2316,0.00014586021502667555
N355NB,2316,0.00014586021502667555
N805DN,2315,0.00014579723565922017
N840DN,2315,0.00014579723565922017
N865DN,2315,0.00014579723565922017
N483AS,2315,0.00014579723565922017
N407UA,2314,0.00014573425629176476
N458UA,2314,0.00014573425629176476
N69829,2314,0.00014573425629176476
N9630A,2314,0.00014573425629176476
N37471,2314,0.00014573425629176476
N281VA,2313,0.00014567127692430938
N851DN,2313,0.00014567127692430938
N68802,2313,0.00014567127692430938
N69806,2313,0.00014567127692430938
N870DN,2312,0.000145608297556854
N847DN,2312,0.000145608297556854
N914NN,2312,0.000145608297556854
N66803,2312,0.000145608297556854
N67845,2312,0.000145608297556854
N62896,2312,0.000145608297556854
N908NN,2312,0.000145608297556854
N813DN,2311,0.00014554531818939862
N529VA,2311,0.00014554531818939862
N66848,2311,0.00014554531818939862
N477AS,2311,0.00014554531818939862
N36447,2310,0.0001454823388219432
N445UA,2310,0.0001454823388219432
N887NN,2310,0.0001454823388219432
N846VA,2309,0.00014541935945448783
N517JB,2309,0.00014541935945448783
N142AN,2309,0.00014541935945448783
N335NB,2309,0.00014541935945448783
N942NN,2309,0.00014541935945448783
N562JB,2309,0.00014541935945448783
N939NN,2308,0.00014535638008703245
N523AS,2307,0.00014529340071957705
N834DN,2307,0.00014529340071957705
N403AS,2307,0.00014529340071957705
N524VA,2307,0.00014529340071957705
N819DN,2307,0.00014529340071957705
N636VA,2307,0.00014529340071957705
N405UA,2307,0.00014529340071957705
N579JB,2307,0.00014529340071957705
N910NN,2307,0.00014529340071957705
N829DN,2306,0.00014523042135212167
N343NW,2306,0.00014523042135212167
N161GJ,2306,0.00014523042135212167
N642VA,2305,0.0001451674419846663
N363NW,2305,0.0001451674419846663
N150NN,2305,0.0001451674419846663
N69804,2304,0.0001451044626172109
N426UA,2304,0.0001451044626172109
N68805,2304,0.0001451044626172109
N902NN,2304,0.0001451044626172109
N817DN,2303,0.0001450414832497555
N789JB,2303,0.0001450414832497555
N523VA,2302,0.00014497850388230012
N839DN,2302,0.00014497850388230012
N493AS,2302,0.00014497850388230012
N698DL,2302,0.00014497850388230012
N69826,2302,0.00014497850388230012
N37468,2302,0.00014497850388230012
N449UA,2302,0.00014497850388230012
N416UA,2302,0.00014497850388230012
N479AS,2302,0.00014497850388230012
N472AS,2301,0.00014491552451484474
N170US,2301,0.00014491552451484474
N36476,2301,0.00014491552451484474
N37413,2300,0.00014485254514738936
N248AK,2300,0.00014485254514738936
N874DN,2300,0.00014485254514738936
N571JB,2300,0.00014485254514738936
N360NB,2300,0.00014485254514738936
N826DN,2300,0.00014485254514738936
N176UW,2299,0.00014478956577993396
N717FR,2299,0.00014478956577993396
N621JB,2298,0.00014472658641247858
N851VA,2298,0.00014472658641247858
N162GJ,2298,0.00014472658641247858
N384DA,2298,0.00014472658641247858
N863DN,2297,0.0001446636070450232
N763JB,2296,0.00014460062767756782
N178US,2296,0.00014460062767756782
N889NN,2295,0.0001445376483101124
N855DN,2295,0.0001445376483101124
N872NN,2295,0.0001445376483101124
N846HK,2295,0.0001445376483101124
N36444,2294,0.00014447466894265703
N627JB,2294,0.00014447466894265703
N940NN,2294,0.00014447466894265703
N847VA,2294,0.00014447466894265703
N421UA,2293,0.00014441168957520165
N885NN,2293,0.00014441168957520165
N492AS,2293,0.00014441168957520165
N960NN,2292,0.00014434871020774627
305NV,2292,0.00014434871020774627
N39475,2292,0.00014434871020774627
227NV,2292,0.00014434871020774627
N68801,2291,0.00014428573084029087
N136AN,2291,0.00014428573084029087
N419AS,2290,0.00014422275147283549
N467AS,2290,0.00014422275147283549
N38446,2290,0.00014422275147283549
N627VA,2288,0.00014409679273792473
N53441,2287,0.00014403381337046932
N557NW,2287,0.00014403381337046932
N695DL,2286,0.00014397083400301394
312NV,2286,0.00014397083400301394
N661JB,2286,0.00014397083400301394
N688DL,2286,0.00014397083400301394
N844DN,2286,0.00014397083400301394
N527AS,2285,0.00014390785463555856
N880NN,2285,0.00014390785463555856
N639JB,2285,0.00014390785463555856
N38451,2284,0.00014384487526810318
N649AE,2284,0.00014384487526810318
N427QX,2284,0.00014384487526810318
N312US,2284,0.00014384487526810318
N845VA,2284,0.00014384487526810318
N633JB,2284,0.00014384487526810318
N419UA,2283,0.00014378189590064777
N403UA,2283,0.00014378189590064777
N703JB,2282,0.0001437189165331924
N37456,2282,0.0001437189165331924
N309US,2282,0.0001437189165331924
N879NN,2282,0.0001437189165331924
N428UA,2282,0.0001437189165331924
N410UA,2282,0.0001437189165331924
N868DN,2282,0.0001437189165331924
N385DN,2281,0.00014365593716573701
N186US,2281,0.00014365593716573701
N13118,2281,0.00014365593716573701
N145AN,2280,0.0001435929577982816
N278SY,2280,0.0001435929577982816
N27200,2280,0.0001435929577982816
N247AK,2280,0.0001435929577982816
N869DN,2280,0.0001435929577982816
N501BG,2280,0.0001435929577982816
N344NW,2279,0.00014352997843082623
N427UA,2279,0.00014352997843082623
N656NK,2279,0.00014352997843082623
N632VA,2279,0.00014352997843082623
N66808,2279,0.00014352997843082623
N89321,2278,0.00014346699906337085
N78448,2278,0.00014346699906337085
N840VA,2278,0.00014346699906337085
N28478,2278,0.00014346699906337085
N534JB,2278,0.00014346699906337085
N637VA,2277,0.00014340401969591547
N845DN,2277,0.00014340401969591547
215NV,2277,0.00014340401969591547
N150UW,2277,0.00014340401969591547
N349DX,2277,0.00014340401969591547
N351DN,2277,0.00014340401969591547
N37470,2277,0.00014340401969591547
N922NN,2277,0.00014340401969591547
N933NN,2277,0.00014340401969591547
N894NN,2277,0.00014340401969591547
N285VA,2277,0.00014340401969591547
N931NN,2277,0.00014340401969591547
N673DL,2277,0.00014340401969591547
N869NN,2276,0.00014334104032846006
N407AS,2276,0.00014334104032846006
N402AS,2275,0.00014327806096100468
N924AN,2275,0.00014327806096100468
N478AS,2275,0.00014327806096100468
N857DZ,2275,0.00014327806096100468
N34455,2275,0.00014327806096100468
N78540,2274,0.0001432150815935493
N952DN,2274,0.0001432150815935493
N622VA,2273,0.00014315210222609392
N469UA,2273,0.00014315210222609392
N409AS,2273,0.00014315210222609392
N812DN,2272,0.00014308912285863852
