first_dep_time,frequency,relative_frequency
1109.0,76,0.00010753524963034758
1121.0,76,0.00010753524963034758
1142.0,76,0.00010753524963034758
1148.0,76,0.00010753524963034758
640.0,76,0.00010753524963034758
1922.0,76,0.00010753524963034758
1948.0,76,0.00010753524963034758
2031.0,76,0.00010753524963034758
2042.0,76,0.00010753524963034758
2052.0,76,0.00010753524963034758
2038.0,75,0.00010612031213521143
1057.0,75,0.00010612031213521143
2037.0,75,0.00010612031213521143
2124.0,75,0.00010612031213521143
1313.0,75,0.00010612031213521143
1133.0,75,0.00010612031213521143
621.0,75,0.00010612031213521143
1315.0,75,0.00010612031213521143
1044.0,75,0.00010612031213521143
2045.0,75,0.00010612031213521143
1007.0,75,0.00010612031213521143
1043.0,75,0.00010612031213521143
2004.0,75,0.00010612031213521143
1914.0,74,0.00010470537464007528
2030.0,74,0.00010470537464007528
1916.0,73,0.00010329043714493913
1108.0,73,0.00010329043714493913
2003.0,73,0.00010329043714493913
910.0,73,0.00010329043714493913
1217.0,73,0.00010329043714493913
907.0,73,0.00010329043714493913
935.0,73,0.00010329043714493913
1321.0,72,0.00010187549964980297
2115.0,72,0.00010187549964980297
1018.0,72,0.00010187549964980297
637.0,72,0.00010187549964980297
633.0,72,0.00010187549964980297
1038.0,72,0.00010187549964980297
1917.0,72,0.00010187549964980297
1026.0,72,0.00010187549964980297
1918.0,72,0.00010187549964980297
1034.0,71,0.00010046056215466682
917.0,71,0.00010046056215466682
1035.0,71,0.00010046056215466682
2044.0,71,0.00010046056215466682
1006.0,71,0.00010046056215466682
1638.0,71,0.00010046056215466682
1132.0,71,0.00010046056215466682
1923.0,71,0.00010046056215466682
2134.0,70,9.904562465953067e-05
2041.0,70,9.904562465953067e-05
2110.0,70,9.904562465953067e-05
2033.0,69,9.763068716439452e-05
1039.0,69,9.763068716439452e-05
2136.0,69,9.763068716439452e-05
1014.0,69,9.763068716439452e-05
2049.0,69,9.763068716439452e-05
915.0,69,9.763068716439452e-05
2057.0,69,9.763068716439452e-05
2109.0,69,9.763068716439452e-05
1021.0,69,9.763068716439452e-05
2127.0,69,9.763068716439452e-05
2128.0,69,9.763068716439452e-05
2047.0,68,9.621574966925837e-05
1101.0,68,9.621574966925837e-05
2036.0,68,9.621574966925837e-05
920.0,68,9.621574966925837e-05
2123.0,68,9.621574966925837e-05
1050.0,68,9.621574966925837e-05
914.0,67,9.480081217412221e-05
2121.0,67,9.480081217412221e-05
2101.0,67,9.480081217412221e-05
2153.0,67,9.480081217412221e-05
2054.0,66,9.338587467898606e-05
1037.0,66,9.338587467898606e-05
2104.0,65,9.197093718384991e-05
2055.0,65,9.197093718384991e-05
2107.0,65,9.197093718384991e-05
918.0,65,9.197093718384991e-05
2130.0,65,9.197093718384991e-05
2154.0,65,9.197093718384991e-05
2155.0,65,9.197093718384991e-05
2158.0,65,9.197093718384991e-05
2146.0,64,9.055599968871376e-05
1051.0,64,9.055599968871376e-05
1113.0,62,8.772612469844145e-05
2220.0,62,8.772612469844145e-05
2053.0,62,8.772612469844145e-05
2145.0,62,8.772612469844145e-05
2212.0,62,8.772612469844145e-05
2102.0,62,8.772612469844145e-05
2133.0,62,8.772612469844145e-05
1046.0,61,8.631118720330529e-05
2144.0,61,8.631118720330529e-05
2043.0,61,8.631118720330529e-05
2125.0,61,8.631118720330529e-05
916.0,61,8.631118720330529e-05
548.0,61,8.631118720330529e-05
2046.0,60,8.489624970816914e-05
2108.0,60,8.489624970816914e-05
2129.0,60,8.489624970816914e-05
2152.0,60,8.489624970816914e-05
2051.0,60,8.489624970816914e-05
1048.0,59,8.348131221303298e-05
2122.0,59,8.348131221303298e-05
2058.0,59,8.348131221303298e-05
1102.0,59,8.348131221303298e-05
2105.0,59,8.348131221303298e-05
2207.0,59,8.348131221303298e-05
2120.0,58,8.206637471789683e-05
2137.0,58,8.206637471789683e-05
2140.0,58,8.206637471789683e-05
2132.0,58,8.206637471789683e-05
2157.0,58,8.206637471789683e-05
2111.0,58,8.206637471789683e-05
2233.0,58,8.206637471789683e-05
2205.0,58,8.206637471789683e-05
2208.0,58,8.206637471789683e-05
539.0,57,8.065143722276068e-05
2139.0,57,8.065143722276068e-05
2116.0,57,8.065143722276068e-05
2225.0,56,7.923649972762453e-05
544.0,56,7.923649972762453e-05
2222.0,56,7.923649972762453e-05
2214.0,56,7.923649972762453e-05
2135.0,55,7.782156223248838e-05
2150.0,55,7.782156223248838e-05
2119.0,54,7.640662473735222e-05
2200.0,54,7.640662473735222e-05
547.0,54,7.640662473735222e-05
2203.0,53,7.499168724221607e-05
2215.0,53,7.499168724221607e-05
2147.0,53,7.499168724221607e-05
2156.0,53,7.499168724221607e-05
912.0,53,7.499168724221607e-05
2103.0,53,7.499168724221607e-05
2059.0,52,7.357674974707992e-05
545.0,52,7.357674974707992e-05
2151.0,52,7.357674974707992e-05
2209.0,51,7.216181225194377e-05
2114.0,51,7.216181225194377e-05
540.0,51,7.216181225194377e-05
535.0,50,7.074687475680762e-05
529.0,50,7.074687475680762e-05
2118.0,50,7.074687475680762e-05
538.0,50,7.074687475680762e-05
2201.0,50,7.074687475680762e-05
546.0,50,7.074687475680762e-05
2142.0,50,7.074687475680762e-05
2202.0,49,6.933193726167146e-05
2148.0,49,6.933193726167146e-05
2113.0,49,6.933193726167146e-05
2219.0,48,6.791699976653531e-05
2106.0,48,6.791699976653531e-05
2159.0,48,6.791699976653531e-05
2232.0,48,6.791699976653531e-05
2206.0,47,6.650206227139916e-05
2138.0,47,6.650206227139916e-05
2217.0,46,6.508712477626301e-05
2213.0,46,6.508712477626301e-05
525.0,46,6.508712477626301e-05
2226.0,46,6.508712477626301e-05
2229.0,46,6.508712477626301e-05
2112.0,45,6.367218728112685e-05
526.0,45,6.367218728112685e-05
2218.0,45,6.367218728112685e-05
2228.0,45,6.367218728112685e-05
2131.0,44,6.22572497859907e-05
530.0,44,6.22572497859907e-05
2231.0,44,6.22572497859907e-05
2235.0,44,6.22572497859907e-05
2117.0,44,6.22572497859907e-05
2149.0,44,6.22572497859907e-05
2242.0,43,6.084231229085455e-05
2230.0,43,6.084231229085455e-05
541.0,43,6.084231229085455e-05
543.0,43,6.084231229085455e-05
2141.0,43,6.084231229085455e-05
2204.0,43,6.084231229085455e-05
2210.0,42,5.94273747957184e-05
2126.0,42,5.94273747957184e-05
537.0,42,5.94273747957184e-05
2234.0,42,5.94273747957184e-05
536.0,42,5.94273747957184e-05
2216.0,42,5.94273747957184e-05
2221.0,41,5.801243730058225e-05
542.0,41,5.801243730058225e-05
523.0,40,5.6597499805446095e-05
524.0,40,5.6597499805446095e-05
527.0,38,5.376762481517379e-05
534.0,38,5.376762481517379e-05
528.0,38,5.376762481517379e-05
2227.0,38,5.376762481517379e-05
2239.0,37,5.235268732003764e-05
2240.0,37,5.235268732003764e-05
2253.0,37,5.235268732003764e-05
2247.0,37,5.235268732003764e-05
2143.0,37,5.235268732003764e-05
2238.0,37,5.235268732003764e-05
2237.0,36,5.093774982490149e-05
2243.0,36,5.093774982490149e-05
2224.0,36,5.093774982490149e-05
2211.0,36,5.093774982490149e-05
531.0,35,4.9522812329765335e-05
2249.0,35,4.9522812329765335e-05
2246.0,35,4.9522812329765335e-05
2236.0,35,4.9522812329765335e-05
2304.0,34,4.810787483462918e-05
2245.0,33,4.669293733949303e-05
2257.0,33,4.669293733949303e-05
2259.0,33,4.669293733949303e-05
521.0,32,4.527799984435688e-05
2252.0,32,4.527799984435688e-05
2255.0,32,4.527799984435688e-05
519.0,32,4.527799984435688e-05
2250.0,32,4.527799984435688e-05
2251.0,31,4.3863062349220727e-05
2326.0,31,4.3863062349220727e-05
500.0,31,4.3863062349220727e-05
2223.0,31,4.3863062349220727e-05
520.0,30,4.244812485408457e-05
455.0,29,4.1033187358948416e-05
2302.0,29,4.1033187358948416e-05
2316.0,29,4.1033187358948416e-05
532.0,29,4.1033187358948416e-05
2315.0,29,4.1033187358948416e-05
522.0,29,4.1033187358948416e-05
533.0,29,4.1033187358948416e-05
2325.0,28,3.9618249863812264e-05
2300.0,28,3.9618249863812264e-05
2258.0,28,3.9618249863812264e-05
2313.0,27,3.820331236867611e-05
516.0,27,3.820331236867611e-05
2305.0,26,3.678837487353996e-05
458.0,26,3.678837487353996e-05
457.0,26,3.678837487353996e-05
2241.0,26,3.678837487353996e-05
2254.0,26,3.678837487353996e-05
515.0,25,3.537343737840381e-05
454.0,25,3.537343737840381e-05
2350.0,24,3.3958499883267656e-05
2248.0,24,3.3958499883267656e-05
2301.0,24,3.3958499883267656e-05
518.0,24,3.3958499883267656e-05
2256.0,24,3.3958499883267656e-05
513.0,24,3.3958499883267656e-05
456.0,24,3.3958499883267656e-05
2244.0,23,3.2543562388131503e-05
2306.0,23,3.2543562388131503e-05
512.0,23,3.2543562388131503e-05
2310.0,22,3.112862489299535e-05
511.0,22,3.112862489299535e-05
2330.0,22,3.112862489299535e-05
2319.0,22,3.112862489299535e-05
514.0,22,3.112862489299535e-05
2303.0,22,3.112862489299535e-05
2322.0,21,2.97136873978592e-05
2354.0,21,2.97136873978592e-05
2348.0,20,2.8298749902723047e-05
2323.0,20,2.8298749902723047e-05
2321.0,20,2.8298749902723047e-05
2309.0,20,2.8298749902723047e-05
2357.0,20,2.8298749902723047e-05
452.0,20,2.8298749902723047e-05
2355.0,20,2.8298749902723047e-05
2337.0,20,2.8298749902723047e-05
2312.0,19,2.6883812407586895e-05
2317.0,19,2.6883812407586895e-05
517.0,19,2.6883812407586895e-05
2359.0,19,2.6883812407586895e-05
2333.0,19,2.6883812407586895e-05
2307.0,19,2.6883812407586895e-05
510.0,19,2.6883812407586895e-05
2311.0,18,2.5468874912450743e-05
2314.0,18,2.5468874912450743e-05
2308.0,18,2.5468874912450743e-05
2318.0,18,2.5468874912450743e-05
508.0,18,2.5468874912450743e-05
2332.0,18,2.5468874912450743e-05
2343.0,18,2.5468874912450743e-05
2336.0,17,2.405393741731459e-05
2347.0,17,2.405393741731459e-05
2349.0,17,2.405393741731459e-05
509.0,17,2.405393741731459e-05
2341.0,17,2.405393741731459e-05
507.0,17,2.405393741731459e-05
2353.0,16,2.263899992217844e-05
2327.0,16,2.263899992217844e-05
2344.0,16,2.263899992217844e-05
2331.0,16,2.263899992217844e-05
2328.0,16,2.263899992217844e-05
459.0,16,2.263899992217844e-05
0656,15,2.1224062427042284e-05
2329.0,15,2.1224062427042284e-05
2346.0,15,2.1224062427042284e-05
2356.0,15,2.1224062427042284e-05
2335.0,14,1.9809124931906132e-05
2351.0,14,1.9809124931906132e-05
453.0,14,1.9809124931906132e-05
0556,14,1.9809124931906132e-05
0705,14,1.9809124931906132e-05
2340.0,14,1.9809124931906132e-05
2352.0,14,1.9809124931906132e-05
502.0,14,1.9809124931906132e-05
501.0,14,1.9809124931906132e-05
1.0,13,1.839418743676998e-05
2358.0,13,1.839418743676998e-05
505.0,13,1.839418743676998e-05
0756,13,1.839418743676998e-05
0654,12,1.6979249941633828e-05
0659,12,1.6979249941633828e-05
14.0,12,1.6979249941633828e-05
2320.0,12,1.6979249941633828e-05
2334.0,12,1.6979249941633828e-05
0750,12,1.6979249941633828e-05
55.0,12,1.6979249941633828e-05
27.0,12,1.6979249941633828e-05
49.0,12,1.6979249941633828e-05
4.0,12,1.6979249941633828e-05
506.0,12,1.6979249941633828e-05
451.0,12,1.6979249941633828e-05
37.0,12,1.6979249941633828e-05
2345.0,11,1.5564312446497676e-05
6.0,11,1.5564312446497676e-05
28.0,11,1.5564312446497676e-05
105.0,11,1.5564312446497676e-05
504.0,11,1.5564312446497676e-05
23.0,11,1.5564312446497676e-05
2339.0,11,1.5564312446497676e-05
52.0,11,1.5564312446497676e-05
2324.0,11,1.5564312446497676e-05
31.0,11,1.5564312446497676e-05
3.0,10,1.4149374951361524e-05
450.0,10,1.4149374951361524e-05
41.0,10,1.4149374951361524e-05
0658,10,1.4149374951361524e-05
0554,10,1.4149374951361524e-05
29.0,10,1.4149374951361524e-05
0810,10,1.4149374951361524e-05
2342.0,10,1.4149374951361524e-05
503.0,10,1.4149374951361524e-05
0555,10,1.4149374951361524e-05
0655,10,1.4149374951361524e-05
12.0,9,1.2734437456225372e-05
0856,9,1.2734437456225372e-05
0855,9,1.2734437456225372e-05
0650,9,1.2734437456225372e-05
22.0,9,1.2734437456225372e-05
0559,9,1.2734437456225372e-05
0820,9,1.2734437456225372e-05
0557,9,1.2734437456225372e-05
16.0,9,1.2734437456225372e-05
7.0,9,1.2734437456225372e-05
8.0,9,1.2734437456225372e-05
36.0,9,1.2734437456225372e-05
47.0,9,1.2734437456225372e-05
10.0,9,1.2734437456225372e-05
0829,9,1.2734437456225372e-05
19.0,9,1.2734437456225372e-05
0830,9,1.2734437456225372e-05
100.0,9,1.2734437456225372e-05
57.0,9,1.2734437456225372e-05
46.0,9,1.2734437456225372e-05
0727,9,1.2734437456225372e-05
1700,9,1.2734437456225372e-05
2.0,9,1.2734437456225372e-05
20.0,9,1.2734437456225372e-05
9.0,9,1.2734437456225372e-05
13.0,9,1.2734437456225372e-05
0726,8,1.131949996108922e-05
0647,8,1.131949996108922e-05
1638,8,1.131949996108922e-05
1450,8,1.131949996108922e-05
17.0,8,1.131949996108922e-05
0817,8,1.131949996108922e-05
2338.0,8,1.131949996108922e-05
1008,8,1.131949996108922e-05
34.0,8,1.131949996108922e-05
0625,8,1.131949996108922e-05
1603,8,1.131949996108922e-05
0652,8,1.131949996108922e-05
32.0,8,1.131949996108922e-05
0815,8,1.131949996108922e-05
0600,8,1.131949996108922e-05
1431,8,1.131949996108922e-05
2400.0,8,1.131949996108922e-05
0601,8,1.131949996108922e-05
0558,8,1.131949996108922e-05
0809,8,1.131949996108922e-05
0657,8,1.131949996108922e-05
1153,8,1.131949996108922e-05
1122,8,1.131949996108922e-05
25.0,8,1.131949996108922e-05
0742,8,1.131949996108922e-05
26.0,8,1.131949996108922e-05
1014,7,9.904562465953066e-06
0844,7,9.904562465953066e-06
0930,7,9.904562465953066e-06
35.0,7,9.904562465953066e-06
1442,7,9.904562465953066e-06
0848,7,9.904562465953066e-06
0733,7,9.904562465953066e-06
0710,7,9.904562465953066e-06
1550,7,9.904562465953066e-06
1117,7,9.904562465953066e-06
0717,7,9.904562465953066e-06
0941,7,9.904562465953066e-06
5.0,7,9.904562465953066e-06
0850,7,9.904562465953066e-06
0653,7,9.904562465953066e-06
0736,7,9.904562465953066e-06
0747,7,9.904562465953066e-06
30.0,7,9.904562465953066e-06
1324,7,9.904562465953066e-06
0701,7,9.904562465953066e-06
1005,7,9.904562465953066e-06
1155,7,9.904562465953066e-06
1003,7,9.904562465953066e-06
1658,7,9.904562465953066e-06
0611,7,9.904562465953066e-06
1807,7,9.904562465953066e-06
1556,7,9.904562465953066e-06
0740,7,9.904562465953066e-06
1103,7,9.904562465953066e-06
54.0,7,9.904562465953066e-06
0606,7,9.904562465953066e-06
0703,7,9.904562465953066e-06
0811,7,9.904562465953066e-06
1820,7,9.904562465953066e-06
111.0,7,9.904562465953066e-06
1523,7,9.904562465953066e-06
0958,7,9.904562465953066e-06
1943,7,9.904562465953066e-06
0700,7,9.904562465953066e-06
0813,7,9.904562465953066e-06
0753,7,9.904562465953066e-06
0553,7,9.904562465953066e-06
1724,7,9.904562465953066e-06
1620,7,9.904562465953066e-06
0752,7,9.904562465953066e-06
0716,7,9.904562465953066e-06
0841,7,9.904562465953066e-06
1531,7,9.904562465953066e-06
0842,7,9.904562465953066e-06
45.0,7,9.904562465953066e-06
1056,6,8.489624970816914e-06
1055,6,8.489624970816914e-06
1054,6,8.489624970816914e-06
107.0,6,8.489624970816914e-06
110.0,6,8.489624970816914e-06
1549,6,8.489624970816914e-06
1044,6,8.489624970816914e-06
0713,6,8.489624970816914e-06
1027,6,8.489624970816914e-06
1623,6,8.489624970816914e-06
1019,6,8.489624970816914e-06
1013,6,8.489624970816914e-06
1009,6,8.489624970816914e-06
0957,6,8.489624970816914e-06
0956,6,8.489624970816914e-06
0951,6,8.489624970816914e-06
0948,6,8.489624970816914e-06
0934,6,8.489624970816914e-06
1650,6,8.489624970816914e-06
59.0,6,8.489624970816914e-06
0845,6,8.489624970816914e-06
0840,6,8.489624970816914e-06
0834,6,8.489624970816914e-06
0833,6,8.489624970816914e-06
0832,6,8.489624970816914e-06
0729,6,8.489624970816914e-06
0730,6,8.489624970816914e-06
1414,6,8.489624970816914e-06
1726,6,8.489624970816914e-06
1739,6,8.489624970816914e-06
0603,6,8.489624970816914e-06
1743,6,8.489624970816914e-06
1745,6,8.489624970816914e-06
1746,6,8.489624970816914e-06
1753,6,8.489624970816914e-06
1128,6,8.489624970816914e-06
1528,6,8.489624970816914e-06
0739,6,8.489624970816914e-06
1519,6,8.489624970816914e-06
1819,6,8.489624970816914e-06
0613,6,8.489624970816914e-06
1419,6,8.489624970816914e-06
118.0,6,8.489624970816914e-06
0741,6,8.489624970816914e-06
1508,6,8.489624970816914e-06
0827,6,8.489624970816914e-06
1220,6,8.489624970816914e-06
15.0,6,8.489624970816914e-06
1229,6,8.489624970816914e-06
1454,6,8.489624970816914e-06
0823,6,8.489624970816914e-06
127.0,6,8.489624970816914e-06
50.0,6,8.489624970816914e-06
1314,6,8.489624970816914e-06
1951,6,8.489624970816914e-06
1441,6,8.489624970816914e-06
1316,6,8.489624970816914e-06
0803,6,8.489624970816914e-06
2012,6,8.489624970816914e-06
0638,6,8.489624970816914e-06
1333,6,8.489624970816914e-06
1337,6,8.489624970816914e-06
2018,6,8.489624970816914e-06
1430,6,8.489624970816914e-06
1348,6,8.489624970816914e-06
1429,6,8.489624970816914e-06
21.0,6,8.489624970816914e-06
38.0,6,8.489624970816914e-06
1357,6,8.489624970816914e-06
1423,6,8.489624970816914e-06
0649,6,8.489624970816914e-06
1059,6,8.489624970816914e-06
0950,5,7.074687475680762e-06
1421,5,7.074687475680762e-06
0954,5,7.074687475680762e-06
0725,5,7.074687475680762e-06
0852,5,7.074687475680762e-06
1317,5,7.074687475680762e-06
149.0,5,7.074687475680762e-06
1000,5,7.074687475680762e-06
0719,5,7.074687475680762e-06
1001,5,7.074687475680762e-06
1538,5,7.074687475680762e-06
1526,5,7.074687475680762e-06
1321,5,7.074687475680762e-06
2001,5,7.074687475680762e-06
1004,5,7.074687475680762e-06
0709,5,7.074687475680762e-06
1439,5,7.074687475680762e-06
1006,5,7.074687475680762e-06
1323,5,7.074687475680762e-06
1112,5,7.074687475680762e-06
0854,5,7.074687475680762e-06
1049,5,7.074687475680762e-06
0723,5,7.074687475680762e-06
1258,5,7.074687475680762e-06
1452,5,7.074687475680762e-06
1925,5,7.074687475680762e-06
101.0,5,7.074687475680762e-06
0857,5,7.074687475680762e-06
1330,5,7.074687475680762e-06
0715,5,7.074687475680762e-06
51.0,5,7.074687475680762e-06
0620,5,7.074687475680762e-06
1435,5,7.074687475680762e-06
0805,5,7.074687475680762e-06
2046,5,7.074687475680762e-06
0607,5,7.074687475680762e-06
0902,5,7.074687475680762e-06
0806,5,7.074687475680762e-06
0645,5,7.074687475680762e-06
0618,5,7.074687475680762e-06
1301,5,7.074687475680762e-06
56.0,5,7.074687475680762e-06
0808,5,7.074687475680762e-06
1532,5,7.074687475680762e-06
0605,5,7.074687475680762e-06
0913,5,7.074687475680762e-06
1622,5,7.074687475680762e-06
1240,5,7.074687475680762e-06
0831,5,7.074687475680762e-06
0623,5,7.074687475680762e-06
1621,5,7.074687475680762e-06
1850,5,7.074687475680762e-06
0835,5,7.074687475680762e-06
1218,5,7.074687475680762e-06
2022,5,7.074687475680762e-06
1022,5,7.074687475680762e-06
0608,5,7.074687475680762e-06
24.0,5,7.074687475680762e-06
1133,5,7.074687475680762e-06
0759,5,7.074687475680762e-06
2025,5,7.074687475680762e-06
1737,5,7.074687475680762e-06
1751,5,7.074687475680762e-06
0609,5,7.074687475680762e-06
0646,5,7.074687475680762e-06
0818,5,7.074687475680762e-06
448.0,5,7.074687475680762e-06
0748,5,7.074687475680762e-06
447.0,5,7.074687475680762e-06
1838,5,7.074687475680762e-06
1832,5,7.074687475680762e-06
1447,5,7.074687475680762e-06
44.0,5,7.074687475680762e-06
1612,5,7.074687475680762e-06
0630,5,7.074687475680762e-06
1611,5,7.074687475680762e-06
43.0,5,7.074687475680762e-06
1350,5,7.074687475680762e-06
0847,5,7.074687475680762e-06
1036,5,7.074687475680762e-06
1709,5,7.074687475680762e-06
1445,5,7.074687475680762e-06
0931,5,7.074687475680762e-06
1354,5,7.074687475680762e-06
0849,5,7.074687475680762e-06
1530,5,7.074687475680762e-06
1422,5,7.074687475680762e-06
1417,5,7.074687475680762e-06
0828,5,7.074687475680762e-06
1536,5,7.074687475680762e-06
1152,5,7.074687475680762e-06
0626,5,7.074687475680762e-06
0612,5,7.074687475680762e-06
1517,5,7.074687475680762e-06
1647,5,7.074687475680762e-06
1150,5,7.074687475680762e-06
1443,5,7.074687475680762e-06
1147,5,7.074687475680762e-06
1916,5,7.074687475680762e-06
1818,5,7.074687475680762e-06
0940,5,7.074687475680762e-06
104.0,5,7.074687475680762e-06
0802,5,7.074687475680762e-06
1047,5,7.074687475680762e-06
2212,5,7.074687475680762e-06
1821,5,7.074687475680762e-06
1515,5,7.074687475680762e-06
1407,5,7.074687475680762e-06
1601,5,7.074687475680762e-06
1524,5,7.074687475680762e-06
0614,5,7.074687475680762e-06
121.0,5,7.074687475680762e-06
0943,5,7.074687475680762e-06
48.0,5,7.074687475680762e-06
2045,5,7.074687475680762e-06
1835,5,7.074687475680762e-06
11.0,5,7.074687475680762e-06
1955,5,7.074687475680762e-06
1257,5,7.074687475680762e-06
1828,5,7.074687475680762e-06
1200,5,7.074687475680762e-06
120.0,5,7.074687475680762e-06
151.0,5,7.074687475680762e-06
2021,4,5.65974998054461e-06
0640,4,5.65974998054461e-06
1618,4,5.65974998054461e-06
2024,4,5.65974998054461e-06
143.0,4,5.65974998054461e-06
1553,4,5.65974998054461e-06
449.0,4,5.65974998054461e-06
0819,4,5.65974998054461e-06
2027,4,5.65974998054461e-06
0708,4,5.65974998054461e-06
1617,4,5.65974998054461e-06
0714,4,5.65974998054461e-06
0651,4,5.65974998054461e-06
1035,4,5.65974998054461e-06
1104,4,5.65974998054461e-06
1037,4,5.65974998054461e-06
1416,4,5.65974998054461e-06
0707,4,5.65974998054461e-06
0712,4,5.65974998054461e-06
1102,4,5.65974998054461e-06
109.0,4,5.65974998054461e-06
1606,4,5.65974998054461e-06
1040,4,5.65974998054461e-06
1154,4,5.65974998054461e-06
1809,4,5.65974998054461e-06
1156,4,5.65974998054461e-06
1157,4,5.65974998054461e-06
1806,4,5.65974998054461e-06
204.0,4,5.65974998054461e-06
1143,4,5.65974998054461e-06
1822,4,5.65974998054461e-06
1141,4,5.65974998054461e-06
1358,4,5.65974998054461e-06
1139,4,5.65974998054461e-06
1825,4,5.65974998054461e-06
1045,4,5.65974998054461e-06
119.0,4,5.65974998054461e-06
0610,4,5.65974998054461e-06
0711,4,5.65974998054461e-06
1135,4,5.65974998054461e-06
1201,4,5.65974998054461e-06
18.0,4,5.65974998054461e-06
0616,4,5.65974998054461e-06
2224,4,5.65974998054461e-06
1833,4,5.65974998054461e-06
1834,4,5.65974998054461e-06
1206,4,5.65974998054461e-06
1527,4,5.65974998054461e-06
1207,4,5.65974998054461e-06
1209,4,5.65974998054461e-06
1046,4,5.65974998054461e-06
1210,4,5.65974998054461e-06
1754,4,5.65974998054461e-06
1505,4,5.65974998054461e-06
0744,4,5.65974998054461e-06
0745,4,5.65974998054461e-06
1750,4,5.65974998054461e-06
1749,4,5.65974998054461e-06
1845,4,5.65974998054461e-06
1748,4,5.65974998054461e-06
1211,4,5.65974998054461e-06
1848,4,5.65974998054461e-06
1747,4,5.65974998054461e-06
1534,4,5.65974998054461e-06
1410,4,5.65974998054461e-06
1535,4,5.65974998054461e-06
1736,4,5.65974998054461e-06
1222,4,5.65974998054461e-06
112.0,4,5.65974998054461e-06
0735,4,5.65974998054461e-06
1119,4,5.65974998054461e-06
1732,4,5.65974998054461e-06
1113,4,5.65974998054461e-06
0622,4,5.65974998054461e-06
1418,4,5.65974998054461e-06
1111,4,5.65974998054461e-06
0732,4,5.65974998054461e-06
1552,4,5.65974998054461e-06
0731,4,5.65974998054461e-06
1718,4,5.65974998054461e-06
0754,4,5.65974998054461e-06
1241,4,5.65974998054461e-06
0836,4,5.65974998054461e-06
1242,4,5.65974998054461e-06
0838,4,5.65974998054461e-06
0839,4,5.65974998054461e-06
1248,4,5.65974998054461e-06
1911,4,5.65974998054461e-06
1714,4,5.65974998054461e-06
1712,4,5.65974998054461e-06
1914,4,5.65974998054461e-06
1252,4,5.65974998054461e-06
1708,4,5.65974998054461e-06
0627,4,5.65974998054461e-06
214.0,4,5.65974998054461e-06
1918,4,5.65974998054461e-06
1920,4,5.65974998054461e-06
1453,4,5.65974998054461e-06
0853,4,5.65974998054461e-06
1922,4,5.65974998054461e-06
1259,4,5.65974998054461e-06
0757,4,5.65974998054461e-06
0903,4,5.65974998054461e-06
1702,4,5.65974998054461e-06
0905,4,5.65974998054461e-06
0912,4,5.65974998054461e-06
1302,4,5.65974998054461e-06
0539,4,5.65974998054461e-06
58.0,4,5.65974998054461e-06
0922,4,5.65974998054461e-06
1656,4,5.65974998054461e-06
1303,4,5.65974998054461e-06
0923,4,5.65974998054461e-06
0822,4,5.65974998054461e-06
1304,4,5.65974998054461e-06
0722,4,5.65974998054461e-06
0925,4,5.65974998054461e-06
0721,4,5.65974998054461e-06
1305,4,5.65974998054461e-06
0927,4,5.65974998054461e-06
0929,4,5.65974998054461e-06
1309,4,5.65974998054461e-06
1652,4,5.65974998054461e-06
0933,4,5.65974998054461e-06
1313,4,5.65974998054461e-06
1649,4,5.65974998054461e-06
0544,4,5.65974998054461e-06
0939,4,5.65974998054461e-06
0801,4,5.65974998054461e-06
0942,4,5.65974998054461e-06
1952,4,5.65974998054461e-06
0547,4,5.65974998054461e-06
1954,4,5.65974998054461e-06
0946,4,5.65974998054461e-06
0955,4,5.65974998054461e-06
1958,4,5.65974998054461e-06
1641,4,5.65974998054461e-06
0718,4,5.65974998054461e-06
1634,4,5.65974998054461e-06
2002,4,5.65974998054461e-06
2004,4,5.65974998054461e-06
1109,4,5.65974998054461e-06
1007,4,5.65974998054461e-06
0704,4,5.65974998054461e-06
0637,4,5.65974998054461e-06
0550,4,5.65974998054461e-06
1542,4,5.65974998054461e-06
0551,4,5.65974998054461e-06
0520,4,5.65974998054461e-06
133.0,4,5.65974998054461e-06
1409,4,5.65974998054461e-06
1018,4,5.65974998054461e-06
1107,4,5.65974998054461e-06
1558,4,5.65974998054461e-06
0807,4,5.65974998054461e-06
205.0,4,5.65974998054461e-06
1020,4,5.65974998054461e-06
142.0,4,5.65974998054461e-06
2051,4,5.65974998054461e-06
0552,4,5.65974998054461e-06
1342,4,5.65974998054461e-06
2020,4,5.65974998054461e-06
1543,4,5.65974998054461e-06
1437,3,4.244812485408457e-06
0027,3,4.244812485408457e-06
0522,3,4.244812485408457e-06
0525,3,4.244812485408457e-06
0528,3,4.244812485408457e-06
0529,3,4.244812485408457e-06
0530,3,4.244812485408457e-06
0537,3,4.244812485408457e-06
0540,3,4.244812485408457e-06
0545,3,4.244812485408457e-06
0602,3,4.244812485408457e-06
0604,3,4.244812485408457e-06
0617,3,4.244812485408457e-06
0619,3,4.244812485408457e-06
0621,3,4.244812485408457e-06
0628,3,4.244812485408457e-06
0633,3,4.244812485408457e-06
0634,3,4.244812485408457e-06
0639,3,4.244812485408457e-06
0644,3,4.244812485408457e-06
0720,3,4.244812485408457e-06
0724,3,4.244812485408457e-06
0743,3,4.244812485408457e-06
0746,3,4.244812485408457e-06
0751,3,4.244812485408457e-06
0755,3,4.244812485408457e-06
