mkt_carrier_fl_num,frequency,relative_frequency
5149,2154,0.0001352379236269882
4685,2154,0.0001352379236269882
2976,2153,0.00013517513907562934
5275,2153,0.00013517513907562934
4963,2152,0.00013511235452427046
4693,2152,0.00013511235452427046
3376,2152,0.00013511235452427046
5830,2151,0.0001350495699729116
3886,2151,0.0001350495699729116
3706,2150,0.00013498678542155275
5939,2150,0.00013498678542155275
5776,2150,0.00013498678542155275
1520,2150,0.00013498678542155275
4537,2150,0.00013498678542155275
4883,2150,0.00013498678542155275
3299,2149,0.0001349240008701939
70,2149,0.0001349240008701939
4491,2149,0.0001349240008701939
4587,2148,0.00013486121631883503
4036,2148,0.00013486121631883503
4815,2148,0.00013486121631883503
5127,2148,0.00013486121631883503
4630,2147,0.00013479843176747615
5305,2147,0.00013479843176747615
4876,2147,0.00013479843176747615
2962,2147,0.00013479843176747615
3321,2146,0.0001347356472161173
2443,2145,0.00013467286266475844
3829,2145,0.00013467286266475844
4793,2144,0.00013461007811339958
4758,2144,0.00013461007811339958
4848,2144,0.00013461007811339958
5146,2143,0.00013454729356204072
3985,2143,0.00013454729356204072
4483,2142,0.00013448450901068184
3658,2142,0.00013448450901068184
3672,2142,0.00013448450901068184
6048,2142,0.00013448450901068184
5107,2140,0.00013435893990796413
4872,2140,0.00013435893990796413
4709,2140,0.00013435893990796413
5767,2139,0.00013429615535660527
4621,2139,0.00013429615535660527
2543,2139,0.00013429615535660527
3837,2139,0.00013429615535660527
3944,2139,0.00013429615535660527
5810,2138,0.0001342333708052464
2668,2138,0.0001342333708052464
5532,2138,0.0001342333708052464
4941,2137,0.00013417058625388753
5129,2137,0.00013417058625388753
5488,2137,0.00013417058625388753
4073,2137,0.00013417058625388753
4014,2137,0.00013417058625388753
2791,2136,0.00013410780170252867
3445,2135,0.00013404501715116982
273,2135,0.00013404501715116982
3357,2135,0.00013404501715116982
3846,2134,0.00013398223259981096
5271,2134,0.00013398223259981096
3790,2133,0.0001339194480484521
4003,2133,0.0001339194480484521
3395,2133,0.0001339194480484521
5962,2133,0.0001339194480484521
5039,2132,0.00013385666349709322
3392,2131,0.00013379387894573436
4863,2131,0.00013379387894573436
1863,2129,0.00013366830984301665
4825,2128,0.0001336055252916578
1225,2128,0.0001336055252916578
5157,2128,0.0001336055252916578
4628,2127,0.00013354274074029894
4603,2127,0.00013354274074029894
5526,2127,0.00013354274074029894
2988,2126,0.00013347995618894005
5454,2126,0.00013347995618894005
4702,2126,0.00013347995618894005
4484,2126,0.00013347995618894005
2521,2126,0.00013347995618894005
5121,2125,0.0001334171716375812
1999,2125,0.0001334171716375812
4794,2125,0.0001334171716375812
4172,2125,0.0001334171716375812
5621,2124,0.00013335438708622234
4501,2124,0.00013335438708622234
5463,2124,0.00013335438708622234
2603,2123,0.00013329160253486348
5806,2123,0.00013329160253486348
5800,2122,0.00013322881798350463
4861,2122,0.00013322881798350463
5732,2121,0.00013316603343214574
4476,2121,0.00013316603343214574
5561,2121,0.00013316603343214574
4948,2121,0.00013316603343214574
4021,2120,0.00013310324888078689
5874,2120,0.00013310324888078689
2485,2120,0.00013310324888078689
5223,2120,0.00013310324888078689
5289,2119,0.00013304046432942803
2546,2119,0.00013304046432942803
5489,2118,0.00013297767977806917
3905,2118,0.00013297767977806917
5573,2118,0.00013297767977806917
2599,2118,0.00013297767977806917
4753,2118,0.00013297767977806917
5300,2117,0.00013291489522671032
5366,2117,0.00013291489522671032
4195,2116,0.00013285211067535143
3919,2116,0.00013285211067535143
2792,2116,0.00013285211067535143
4125,2116,0.00013285211067535143
5799,2116,0.00013285211067535143
4522,2115,0.00013278932612399258
4874,2115,0.00013278932612399258
4170,2115,0.00013278932612399258
4654,2114,0.00013272654157263372
1452,2113,0.00013266375702127486
5367,2113,0.00013266375702127486
5370,2113,0.00013266375702127486
5788,2113,0.00013266375702127486
3353,2113,0.00013266375702127486
5888,2113,0.00013266375702127486
4514,2113,0.00013266375702127486
3428,2112,0.000132600972469916
2524,2112,0.000132600972469916
4661,2111,0.00013253818791855712
4791,2111,0.00013253818791855712
5331,2111,0.00013253818791855712
3312,2111,0.00013253818791855712
4131,2111,0.00013253818791855712
5024,2110,0.00013247540336719827
4993,2109,0.0001324126188158394
3822,2109,0.0001324126188158394
5078,2109,0.0001324126188158394
5385,2108,0.00013234983426448055
3683,2108,0.00013234983426448055
4650,2108,0.00013234983426448055
3801,2108,0.00013234983426448055
1394,2107,0.0001322870497131217
4989,2107,0.0001322870497131217
5934,2107,0.0001322870497131217
3667,2107,0.0001322870497131217
5384,2106,0.00013222426516176284
2549,2106,0.00013222426516176284
5374,2105,0.00013216148061040396
5098,2105,0.00013216148061040396
3345,2105,0.00013216148061040396
4101,2105,0.00013216148061040396
3594,2104,0.0001320986960590451
2542,2104,0.0001320986960590451
3346,2104,0.0001320986960590451
5959,2104,0.0001320986960590451
4214,2103,0.00013203591150768624
1021,2103,0.00013203591150768624
5087,2103,0.00013203591150768624
2972,2103,0.00013203591150768624
5486,2102,0.0001319731269563274
4002,2101,0.00013191034240496853
1337,2101,0.00013191034240496853
5769,2101,0.00013191034240496853
983,2101,0.00013191034240496853
1035,2101,0.00013191034240496853
5326,2100,0.00013184755785360965
5382,2100,0.00013184755785360965
5566,2100,0.00013184755785360965
3645,2100,0.00013184755785360965
3128,2098,0.00013172198875089193
1455,2098,0.00013172198875089193
4700,2098,0.00013172198875089193
4645,2098,0.00013172198875089193
5652,2097,0.00013165920419953308
5521,2097,0.00013165920419953308
3951,2097,0.00013165920419953308
3773,2097,0.00013165920419953308
3714,2097,0.00013165920419953308
2755,2096,0.00013159641964817422
1324,2096,0.00013159641964817422
5885,2096,0.00013159641964817422
4669,2095,0.00013153363509681534
3792,2095,0.00013153363509681534
5676,2095,0.00013153363509681534
3303,2095,0.00013153363509681534
5279,2094,0.00013147085054545648
4022,2094,0.00013147085054545648
2557,2094,0.00013147085054545648
5789,2094,0.00013147085054545648
4716,2093,0.00013140806599409762
5944,2093,0.00013140806599409762
3718,2093,0.00013140806599409762
3781,2093,0.00013140806599409762
172,2092,0.00013134528144273877
4970,2092,0.00013134528144273877
5200,2092,0.00013134528144273877
3997,2091,0.0001312824968913799
4280,2091,0.0001312824968913799
1536,2091,0.0001312824968913799
2655,2090,0.00013121971234002103
3384,2090,0.00013121971234002103
5491,2089,0.00013115692778866217
2520,2089,0.00013115692778866217
2560,2088,0.00013109414323730331
3908,2088,0.00013109414323730331
5338,2088,0.00013109414323730331
2561,2088,0.00013109414323730331
4126,2088,0.00013109414323730331
2730,2088,0.00013109414323730331
6066,2087,0.00013103135868594446
4856,2087,0.00013103135868594446
4057,2087,0.00013103135868594446
5687,2087,0.00013103135868594446
3805,2087,0.00013103135868594446
2671,2086,0.0001309685741345856
85,2086,0.0001309685741345856
2458,2086,0.0001309685741345856
5072,2086,0.0001309685741345856
2826,2086,0.0001309685741345856
3671,2085,0.00013090578958322672
5172,2084,0.00013084300503186786
3894,2084,0.00013084300503186786
4746,2084,0.00013084300503186786
974,2083,0.000130780220480509
2957,2083,0.000130780220480509
3945,2083,0.000130780220480509
2673,2083,0.000130780220480509
5988,2083,0.000130780220480509
2794,2083,0.000130780220480509
4535,2082,0.00013071743592915015
4715,2082,0.00013071743592915015
5593,2081,0.0001306546513777913
3447,2080,0.00013059186682643243
4814,2080,0.00013059186682643243
2568,2080,0.00013059186682643243
4464,2079,0.00013052908227507355
5557,2079,0.00013052908227507355
2963,2079,0.00013052908227507355
4068,2078,0.0001304662977237147
4050,2078,0.0001304662977237147
4729,2077,0.00013040351317235584
5575,2077,0.00013040351317235584
4665,2077,0.00013040351317235584
5558,2076,0.00013034072862099698
4781,2076,0.00013034072862099698
4302,2075,0.00013027794406963812
5325,2075,0.00013027794406963812
1966,2075,0.00013027794406963812
3827,2075,0.00013027794406963812
76,2075,0.00013027794406963812
5495,2075,0.00013027794406963812
4699,2075,0.00013027794406963812
5822,2074,0.00013021515951827924
4033,2074,0.00013021515951827924
6087,2074,0.00013021515951827924
3832,2074,0.00013021515951827924
4069,2073,0.00013015237496692038
5908,2073,0.00013015237496692038
1046,2073,0.00013015237496692038
5351,2073,0.00013015237496692038
4028,2072,0.00013008959041556153
2878,2069,0.00012990123676148493
5241,2068,0.00012983845221012607
5219,2068,0.00012983845221012607
5684,2068,0.00012983845221012607
3974,2067,0.00012977566765876722
2675,2067,0.00012977566765876722
1857,2066,0.00012971288310740836
4879,2066,0.00012971288310740836
3298,2066,0.00012971288310740836
2530,2065,0.0001296500985560495
3297,2064,0.00012958731400469062
3904,2064,0.00012958731400469062
2768,2064,0.00012958731400469062
2572,2064,0.00012958731400469062
5090,2063,0.00012952452945333176
4777,2063,0.00012952452945333176
1531,2062,0.0001294617449019729
5578,2062,0.0001294617449019729
5199,2062,0.0001294617449019729
5468,2062,0.0001294617449019729
3891,2061,0.00012939896035061405
4493,2061,0.00012939896035061405
4300,2061,0.00012939896035061405
3800,2061,0.00012939896035061405
3702,2060,0.0001293361757992552
4629,2060,0.0001293361757992552
3938,2060,0.0001293361757992552
1825,2060,0.0001293361757992552
5663,2059,0.00012927339124789634
1043,2059,0.00012927339124789634
3966,2059,0.00012927339124789634
1461,2058,0.00012921060669653745
5306,2057,0.0001291478221451786
5267,2057,0.0001291478221451786
5571,2056,0.00012908503759381974
5633,2056,0.00012908503759381974
4470,2055,0.00012902225304246089
1267,2055,0.00012902225304246089
2975,2055,0.00012902225304246089
4978,2055,0.00012902225304246089
5055,2055,0.00012902225304246089
1031,2055,0.00012902225304246089
173,2055,0.00012902225304246089
5980,2053,0.00012889668393974315
4463,2053,0.00012889668393974315
4880,2053,0.00012889668393974315
3692,2052,0.0001288338993883843
4855,2052,0.0001288338993883843
5550,2052,0.0001288338993883843
4005,2051,0.00012877111483702543
5701,2051,0.00012877111483702543
4906,2051,0.00012877111483702543
5614,2051,0.00012877111483702543
4542,2050,0.00012870833028566658
2992,2050,0.00012870833028566658
4054,2050,0.00012870833028566658
5836,2050,0.00012870833028566658
3791,2049,0.00012864554573430772
4635,2049,0.00012864554573430772
5017,2049,0.00012864554573430772
4219,2049,0.00012864554573430772
5580,2049,0.00012864554573430772
5221,2049,0.00012864554573430772
4168,2048,0.00012858276118294884
3895,2048,0.00012858276118294884
5007,2047,0.00012851997663158998
1343,2047,0.00012851997663158998
3393,2046,0.00012845719208023112
3725,2046,0.00012845719208023112
5474,2045,0.00012839440752887227
5907,2045,0.00012839440752887227
5760,2044,0.0001283316229775134
4823,2043,0.00012826883842615453
3990,2043,0.00012826883842615453
1540,2043,0.00012826883842615453
3748,2043,0.00012826883842615453
1805,2043,0.00012826883842615453
2796,2043,0.00012826883842615453
2498,2043,0.00012826883842615453
4186,2043,0.00012826883842615453
3731,2043,0.00012826883842615453
4919,2043,0.00012826883842615453
4640,2042,0.00012820605387479567
5205,2042,0.00012820605387479567
6253,2042,0.00012820605387479567
141,2041,0.0001281432693234368
5662,2041,0.0001281432693234368
5124,2041,0.0001281432693234368
3526,2041,0.0001281432693234368
3356,2040,0.00012808048477207796
1804,2039,0.0001280177002207191
2780,2037,0.00012789213111800136
3988,2037,0.00012789213111800136
1493,2036,0.0001278293465666425
1832,2036,0.0001278293465666425
5472,2036,0.0001278293465666425
934,2036,0.0001278293465666425
3992,2035,0.00012776656201528365
3853,2035,0.00012776656201528365
6047,2034,0.0001277037774639248
3753,2034,0.0001277037774639248
3511,2034,0.0001277037774639248
4926,2034,0.0001277037774639248
3575,2034,0.0001277037774639248
4923,2033,0.00012764099291256593
5422,2033,0.00012764099291256593
5027,2033,0.00012764099291256593
2729,2032,0.00012757820836120705
2640,2032,0.00012757820836120705
1321,2032,0.00012757820836120705
2868,2032,0.00012757820836120705
4098,2031,0.0001275154238098482
4439,2031,0.0001275154238098482
4563,2031,0.0001275154238098482
4653,2030,0.00012745263925848934
6019,2030,0.00012745263925848934
4020,2030,0.00012745263925848934
3953,2030,0.00012745263925848934
5985,2029,0.00012738985470713048
5269,2029,0.00012738985470713048
5278,2028,0.00012732707015577162
1117,2028,0.00012732707015577162
3897,2028,0.00012732707015577162
957,2027,0.00012726428560441274
5909,2027,0.00012726428560441274
2986,2027,0.00012726428560441274
5476,2027,0.00012726428560441274
2539,2027,0.00012726428560441274
4708,2027,0.00012726428560441274
5116,2027,0.00012726428560441274
4564,2026,0.00012720150105305388
6030,2025,0.00012713871650169503
2604,2025,0.00012713871650169503
5537,2025,0.00012713871650169503
3931,2025,0.00012713871650169503
4862,2025,0.00012713871650169503
5941,2025,0.00012713871650169503
4012,2025,0.00012713871650169503
3444,2024,0.00012707593195033617
1498,2024,0.00012707593195033617
5496,2024,0.00012707593195033617
4549,2023,0.0001270131473989773
4691,2023,0.0001270131473989773
1132,2023,0.0001270131473989773
1338,2022,0.00012695036284761843
6024,2022,0.00012695036284761843
5619,2022,0.00012695036284761843
4520,2022,0.00012695036284761843
6044,2022,0.00012695036284761843
4120,2022,0.00012695036284761843
4543,2022,0.00012695036284761843
4292,2021,0.00012688757829625957
3646,2021,0.00012688757829625957
5784,2021,0.00012688757829625957
4905,2021,0.00012688757829625957
4092,2021,0.00012688757829625957
5022,2021,0.00012688757829625957
5020,2021,0.00012688757829625957
2695,2021,0.00012688757829625957
4623,2020,0.00012682479374490072
4528,2019,0.00012676200919354186
5644,2019,0.00012676200919354186
4119,2019,0.00012676200919354186
4733,2019,0.00012676200919354186
5145,2019,0.00012676200919354186
4944,2019,0.00012676200919354186
4499,2018,0.000126699224642183
2627,2018,0.000126699224642183
5895,2018,0.000126699224642183
5961,2018,0.000126699224642183
4430,2018,0.000126699224642183
3977,2017,0.00012663644009082412
3729,2016,0.00012657365553946526
2777,2016,0.00012657365553946526
4737,2016,0.00012657365553946526
3308,2016,0.00012657365553946526
3305,2016,0.00012657365553946526
2762,2016,0.00012657365553946526
5252,2015,0.0001265108709881064
4327,2015,0.0001265108709881064
3551,2014,0.00012644808643674755
5050,2014,0.00012644808643674755
5080,2014,0.00012644808643674755
5935,2014,0.00012644808643674755
4175,2013,0.0001263853018853887
1378,2013,0.0001263853018853887
4059,2013,0.0001263853018853887
5497,2012,0.00012632251733402984
5041,2012,0.00012632251733402984
4882,2012,0.00012632251733402984
893,2012,0.00012632251733402984
5487,2012,0.00012632251733402984
5870,2011,0.00012625973278267095
4106,2011,0.00012625973278267095
2660,2010,0.0001261969482313121
5095,2010,0.0001261969482313121
5808,2010,0.0001261969482313121
5142,2009,0.00012613416367995324
5042,2009,0.00012613416367995324
5369,2008,0.00012607137912859438
5932,2008,0.00012607137912859438
2790,2008,0.00012607137912859438
2855,2006,0.00012594581002587664
5085,2005,0.0001258830254745178
2467,2005,0.0001258830254745178
5265,2003,0.00012575745637180007
4914,2003,0.00012575745637180007
3301,2002,0.00012569467182044122
4041,2002,0.00012569467182044122
5143,2002,0.00012569467182044122
3868,2002,0.00012569467182044122
2558,2001,0.00012563188726908233
4082,2001,0.00012563188726908233
4544,2001,0.00012563188726908233
25,2001,0.00012563188726908233
6037,2000,0.00012556910271772348
5028,2000,0.00012556910271772348
5391,2000,0.00012556910271772348
5995,2000,0.00012556910271772348
5457,1999,0.00012550631816636462
2611,1998,0.00012544353361500576
5134,1998,0.00012544353361500576
3745,1998,0.00012544353361500576
5340,1998,0.00012544353361500576
3586,1997,0.0001253807490636469
2753,1997,0.0001253807490636469
6081,1997,0.0001253807490636469
4686,1997,0.0001253807490636469
5217,1996,0.00012531796451228802
6183,1996,0.00012531796451228802
987,1996,0.00012531796451228802
4324,1996,0.00012531796451228802
2581,1996,0.00012531796451228802
3850,1995,0.00012525517996092917
3712,1995,0.00012525517996092917
1965,1995,0.00012525517996092917
3613,1995,0.00012525517996092917
5951,1995,0.00012525517996092917
2718,1995,0.00012525517996092917
5222,1994,0.0001251923954095703
4634,1994,0.0001251923954095703
5649,1994,0.0001251923954095703
6055,1993,0.00012512961085821145
4724,1993,0.00012512961085821145
3331,1993,0.00012512961085821145
4115,1992,0.0001250668263068526
5103,1991,0.00012500404175549371
5249,1991,0.00012500404175549371
5083,1991,0.00012500404175549371
5653,1991,0.00012500404175549371
4123,1991,0.00012500404175549371
4602,1991,0.00012500404175549371
5197,1991,0.00012500404175549371
4447,1991,0.00012500404175549371
5544,1990,0.00012494125720413486
5840,1989,0.000124878472652776
3694,1989,0.000124878472652776
2757,1989,0.000124878472652776
5898,1988,0.00012481568810141714
3996,1988,0.00012481568810141714
4865,1988,0.00012481568810141714
4392,1988,0.00012481568810141714
5040,1988,0.00012481568810141714
4221,1988,0.00012481568810141714
4809,1987,0.0001247529035500583
4526,1987,0.0001247529035500583
5917,1985,0.00012462733444734055
2595,1985,0.00012462733444734055
4410,1984,0.0001245645498959817
2828,1984,0.0001245645498959817
3954,1984,0.0001245645498959817
2710,1983,0.00012450176534462283
3774,1983,0.00012450176534462283
2844,1983,0.00012450176534462283
1238,1983,0.00012450176534462283
5120,1983,0.00012450176534462283
5409,1982,0.00012443898079326398
5956,1982,0.00012443898079326398
5983,1981,0.00012437619624190512
5386,1981,0.00012437619624190512
5063,1981,0.00012437619624190512
4110,1981,0.00012437619624190512
5294,1980,0.00012431341169054624
5466,1980,0.00012431341169054624
929,1980,0.00012431341169054624
5509,1980,0.00012431341169054624
924,1980,0.00012431341169054624
4681,1980,0.00012431341169054624
3975,1979,0.00012425062713918738
4134,1979,0.00012425062713918738
4615,1979,0.00012425062713918738
2800,1978,0.00012418784258782852
2798,1978,0.00012418784258782852
2998,1978,0.00012418784258782852
5938,1977,0.00012412505803646967
4165,1977,0.00012412505803646967
4111,1975,0.00012399948893375193
5903,1974,0.00012393670438239307
5483,1974,0.00012393670438239307
5826,1973,0.00012387391983103421
4611,1973,0.00012387391983103421
4756,1973,0.00012387391983103421
3893,1973,0.00012387391983103421
6025,1973,0.00012387391983103421
3590,1972,0.00012381113527967536
6029,1972,0.00012381113527967536
4009,1972,0.00012381113527967536
3300,1972,0.00012381113527967536
5511,1972,0.00012381113527967536
982,1972,0.00012381113527967536
966,1971,0.0001237483507283165
2984,1971,0.0001237483507283165
895,1971,0.0001237483507283165
3666,1971,0.0001237483507283165
5553,1970,0.00012368556617695762
4097,1969,0.00012362278162559876
5010,1968,0.0001235599970742399
5012,1968,0.0001235599970742399
4710,1967,0.00012349721252288105
4802,1966,0.0001234344279715222
4561,1966,0.0001234344279715222
4898,1966,0.0001234344279715222
4018,1966,0.0001234344279715222
4877,1964,0.00012330885886880445
5119,1964,0.00012330885886880445
3391,1964,0.00012330885886880445
3978,1964,0.00012330885886880445
4425,1964,0.00012330885886880445
4881,1964,0.00012330885886880445
4990,1963,0.0001232460743174456
3993,1963,0.0001232460743174456
5554,1963,0.0001232460743174456
5424,1963,0.0001232460743174456
4102,1963,0.0001232460743174456
4804,1961,0.00012312050521472788
5645,1961,0.00012312050521472788
5950,1961,0.00012312050521472788
5026,1960,0.00012305772066336903
5295,1959,0.00012299493611201014
3350,1958,0.00012293215156065129
4177,1957,0.00012286936700929243
2982,1956,0.00012280658245793357
4025,1956,0.00012280658245793357
1319,1956,0.00012280658245793357
4943,1956,0.00012280658245793357
4049,1955,0.00012274379790657472
2492,1954,0.00012268101335521583
3690,1954,0.00012268101335521583
5423,1954,0.00012268101335521583
4942,1954,0.00012268101335521583
5233,1953,0.00012261822880385698
5733,1953,0.00012261822880385698
2704,1953,0.00012261822880385698
5025,1952,0.00012255544425249812
209,1952,0.00012255544425249812
5171,1952,0.00012255544425249812
2645,1952,0.00012255544425249812
2701,1952,0.00012255544425249812
5411,1951,0.00012249265970113926
5412,1951,0.00012249265970113926
4321,1951,0.00012249265970113926
5190,1951,0.00012249265970113926
4071,1951,0.00012249265970113926
4518,1950,0.0001224298751497804
979,1950,0.0001224298751497804
2644,1950,0.0001224298751497804
4869,1949,0.00012236709059842152
2977,1949,0.00012236709059842152
938,1949,0.00012236709059842152
5622,1949,0.00012236709059842152
4907,1949,0.00012236709059842152
3983,1948,0.00012230430604706267
5829,1948,0.00012230430604706267
4085,1948,0.00012230430604706267
4976,1948,0.00012230430604706267
5585,1947,0.0001222415214957038
872,1947,0.0001222415214957038
2980,1947,0.0001222415214957038
4084,1947,0.0001222415214957038
4727,1947,0.0001222415214957038
4030,1946,0.00012217873694434495
2778,1946,0.00012217873694434495
4396,1946,0.00012217873694434495
2478,1946,0.00012217873694434495
4982,1946,0.00012217873694434495
4488,1945,0.0001221159523929861
4161,1945,0.0001221159523929861
5158,1945,0.0001221159523929861
5886,1945,0.0001221159523929861
5982,1944,0.00012205316784162723
5761,1944,0.00012205316784162723
4747,1944,0.00012205316784162723
5552,1943,0.00012199038329026837
1773,1943,0.00012199038329026837
5953,1942,0.0001219275987389095
5971,1942,0.0001219275987389095
58,1942,0.0001219275987389095
2647,1942,0.0001219275987389095
2679,1942,0.0001219275987389095
4798,1941,0.00012186481418755064
4143,1941,0.00012186481418755064
3907,1941,0.00012186481418755064
4503,1941,0.00012186481418755064
5336,1941,0.00012186481418755064
5556,1940,0.00012180202963619177
4871,1940,0.00012180202963619177
2974,1940,0.00012180202963619177
5936,1940,0.00012180202963619177
2573,1939,0.00012173924508483292
4010,1939,0.00012173924508483292
1040,1939,0.00012173924508483292
4515,1939,0.00012173924508483292
113,1939,0.00012173924508483292
4975,1938,0.00012167646053347406
2365,1938,0.00012167646053347406
4472,1938,0.00012167646053347406
2605,1938,0.00012167646053347406
5031,1937,0.00012161367598211519
4467,1937,0.00012161367598211519
5658,1937,0.00012161367598211519
5987,1937,0.00012161367598211519
3306,1936,0.00012155089143075633
5148,1935,0.00012148810687939746
1518,1935,0.00012148810687939746
2973,1934,0.0001214253223280386
3304,1934,0.0001214253223280386
4924,1933,0.00012136253777667975
4920,1933,0.00012136253777667975
5625,1933,0.00012136253777667975
4569,1932,0.00012129975322532088
3876,1931,0.00012123696867396202
5607,1931,0.00012123696867396202
6067,1931,0.00012123696867396202
4510,1931,0.00012123696867396202
4594,1930,0.00012117418412260317
4330,1930,0.00012117418412260317
1589,1929,0.0001211113995712443
5881,1929,0.0001211113995712443
4687,1929,0.0001211113995712443
6050,1929,0.0001211113995712443
5775,1928,0.00012104861501988544
4067,1928,0.00012104861501988544
4506,1928,0.00012104861501988544
4094,1928,0.00012104861501988544
6095,1928,0.00012104861501988544
4849,1928,0.00012104861501988544
4779,1928,0.00012104861501988544
5186,1927,0.00012098583046852657
2636,1927,0.00012098583046852657
4658,1926,0.00012092304591716771
5654,1925,0.00012086026136580886
5531,1925,0.00012086026136580886
2450,1925,0.00012086026136580886
4619,1925,0.00012086026136580886
2880,1925,0.00012086026136580886
3994,1924,0.00012079747681444999
4511,1924,0.00012079747681444999
5126,1924,0.00012079747681444999
4705,1924,0.00012079747681444999
4697,1924,0.00012079747681444999
5258,1924,0.00012079747681444999
88,1923,0.00012073469226309113
1327,1923,0.00012073469226309113
4984,1922,0.00012067190771173227
1545,1922,0.00012067190771173227
5804,1921,0.0001206091231603734
1892,1921,0.0001206091231603734
4832,1921,0.0001206091231603734
3971,1921,0.0001206091231603734
5876,1920,0.00012054633860901455
4139,1919,0.00012048355405765568
5568,1919,0.00012048355405765568
4408,1919,0.00012048355405765568
56,1918,0.00012042076950629682
5880,1918,0.00012042076950629682
3716,1918,0.00012042076950629682
5046,1917,0.00012035798495493796
5998,1917,0.00012035798495493796
4167,1917,0.00012035798495493796
4945,1917,0.00012035798495493796
5082,1916,0.0001202952004035791
4043,1916,0.0001202952004035791
4129,1915,0.00012023241585222024
4443,1915,0.00012023241585222024
90,1915,0.00012023241585222024
1288,1915,0.00012023241585222024
4153,1915,0.00012023241585222024
4548,1914,0.00012016963130086137
2799,1914,0.00012016963130086137
3967,1914,0.00012016963130086137
4344,1913,0.00012010684674950251
4133,1913,0.00012010684674950251
5194,1913,0.00012010684674950251
5913,1912,0.00012004406219814365
2584,1912,0.00012004406219814365
4107,1911,0.00011998127764678478
4502,1911,0.00011998127764678478
3682,1911,0.00011998127764678478
2700,1911,0.00011998127764678478
5672,1910,0.00011991849309542593
5605,1910,0.00011991849309542593
4754,1910,0.00011991849309542593
3811,1909,0.00011985570854406707
68,1908,0.0001197929239927082
2863,1908,0.0001197929239927082
2544,1907,0.00011973013944134934
881,1907,0.00011973013944134934
4830,1907,0.00011973013944134934
4947,1907,0.00011973013944134934
5515,1907,0.00011973013944134934
2622,1907,0.00011973013944134934
2639,1906,0.00011966735488999047
2579,1905,0.00011960457033863162
1605,1905,0.00011960457033863162
135,1905,0.00011960457033863162
5990,1905,0.00011960457033863162
4093,1905,0.00011960457033863162
4627,1905,0.00011960457033863162
5539,1904,0.00011954178578727276
4762,1904,0.00011954178578727276
3976,1904,0.00011954178578727276
3969,1904,0.00011954178578727276
4965,1904,0.00011954178578727276
5851,1904,0.00011954178578727276
4808,1904,0.00011954178578727276
5176,1904,0.00011954178578727276
3918,1904,0.00011954178578727276
2436,1903,0.00011947900123591389
5204,1902,0.00011941621668455503
4114,1902,0.00011941621668455503
4837,1901,0.00011935343213319616
2719,1901,0.00011935343213319616
4492,1900,0.00011929064758183731
912,1900,0.00011929064758183731
4805,1900,0.00011929064758183731
5425,1900,0.00011929064758183731
6193,1899,0.00011922786303047845
5989,1899,0.00011922786303047845
6073,1898,0.00011916507847911958
5538,1898,0.00011916507847911958
1985,1897,0.00011910229392776072
4764,1897,0.00011910229392776072
5590,1896,0.00011903950937640187
5967,1895,0.000118976724825043
1014,1895,0.000118976724825043
4996,1895,0.000118976724825043
5198,1895,0.000118976724825043
4322,1895,0.000118976724825043
5507,1895,0.000118976724825043
3583,1894,0.00011891394027368414
2817,1894,0.00011891394027368414
5963,1894,0.00011891394027368414
4795,1894,0.00011891394027368414
2583,1893,0.00011885115572232527
228,1893,0.00011885115572232527
4790,1892,0.00011878837117096641
4530,1892,0.00011878837117096641
6053,1890,0.00011866280206824869
4580,1890,0.00011866280206824869
3695,1890,0.00011866280206824869
4386,1889,0.00011860001751688983
2789,1889,0.00011860001751688983
3349,1889,0.00011860001751688983
4722,1889,0.00011860001751688983
2881,1889,0.00011860001751688983
4761,1888,0.00011853723296553096
4077,1888,0.00011853723296553096
2820,1887,0.0001184744484141721
4786,1886,0.00011841166386281325
3987,1886,0.00011841166386281325
5501,1886,0.00011841166386281325
3735,1886,0.00011841166386281325
4225,1886,0.00011841166386281325
4744,1886,0.00011841166386281325
3679,1886,0.00011841166386281325
4985,1886,0.00011841166386281325
5604,1885,0.00011834887931145438
5755,1885,0.00011834887931145438
5438,1885,0.00011834887931145438
2779,1885,0.00011834887931145438
4011,1885,0.00011834887931145438
4873,1884,0.00011828609476009552
5968,1884,0.00011828609476009552
4460,1884,0.00011828609476009552
3648,1883,0.00011822331020873666
4928,1882,0.0001181605256573778
4095,1882,0.0001181605256573778
4432,1882,0.0001181605256573778
3860,1882,0.0001181605256573778
5494,1882,0.0001181605256573778
5892,1881,0.00011809774110601894
5890,1880,0.00011803495655466007
2550,1880,0.00011803495655466007
3281,1880,0.00011803495655466007
787,1880,0.00011803495655466007
2674,1880,0.00011803495655466007
5997,1880,0.00011803495655466007
4477,1879,0.00011797217200330121
3864,1879,0.00011797217200330121
4631,1879,0.00011797217200330121
4326,1879,0.00011797217200330121
5353,1878,0.00011790938745194235
2865,1878,0.00011790938745194235
6056,1877,0.00011784660290058348
5111,1877,0.00011784660290058348
5591,1877,0.00011784660290058348
4935,1876,0.00011778381834922463
5520,1876,0.00011778381834922463
4319,1876,0.00011778381834922463
4453,1875,0.00011772103379786577
4639,1874,0.0001176582492465069
1024,1874,0.0001176582492465069
4894,1873,0.00011759546469514804
4844,1873,0.00011759546469514804
5797,1871,0.00011746989559243032
2970,1871,0.00011746989559243032
5357,1871,0.00011746989559243032
5270,1871,0.00011746989559243032
4967,1870,0.00011740711104107146
