origin_airport_id,frequency,relative_frequency
10144,4,1.701767753798452e-06
11194,4,1.701767753798452e-06
12914,4,1.701767753798452e-06
10844,4,1.701767753798452e-06
10964,4,1.701767753798452e-06
10267,4,1.701767753798452e-06
16335,4,1.701767753798452e-06
13824,4,1.701767753798452e-06
16363,4,1.701767753798452e-06
10294,4,1.701767753798452e-06
16669,4,1.701767753798452e-06
16613,4,1.701767753798452e-06
13140,4,1.701767753798452e-06
15839,4,1.701767753798452e-06
10811,4,1.701767753798452e-06
16612,4,1.701767753798452e-06
15235,4,1.701767753798452e-06
11208,4,1.701767753798452e-06
10078,4,1.701767753798452e-06
10780,4,1.701767753798452e-06
16279,4,1.701767753798452e-06
16827,4,1.701767753798452e-06
15930,4,1.701767753798452e-06
11781,4,1.701767753798452e-06
15548,4,1.701767753798452e-06
11417,4,1.701767753798452e-06
12729,4,1.701767753798452e-06
16680,4,1.701767753798452e-06
15523,4,1.701767753798452e-06
16123,4,1.701767753798452e-06
13781,4,1.701767753798452e-06
15060,4,1.701767753798452e-06
11335,4,1.701767753798452e-06
12836,4,1.701767753798452e-06
16605,4,1.701767753798452e-06
11279,3,1.276325815348839e-06
16174,3,1.276325815348839e-06
14194,3,1.276325815348839e-06
16266,3,1.276325815348839e-06
11496,3,1.276325815348839e-06
11527,3,1.276325815348839e-06
14564,3,1.276325815348839e-06
16755,3,1.276325815348839e-06
10031,3,1.276325815348839e-06
14575,3,1.276325815348839e-06
16157,3,1.276325815348839e-06
14068,3,1.276325815348839e-06
14003,3,1.276325815348839e-06
14610,3,1.276325815348839e-06
12934,3,1.276325815348839e-06
10256,3,1.276325815348839e-06
11174,3,1.276325815348839e-06
13968,3,1.276325815348839e-06
16121,3,1.276325815348839e-06
15195,3,1.276325815348839e-06
12735,3,1.276325815348839e-06
11669,3,1.276325815348839e-06
16823,3,1.276325815348839e-06
16445,3,1.276325815348839e-06
16456,3,1.276325815348839e-06
13881,3,1.276325815348839e-06
16463,3,1.276325815348839e-06
11716,3,1.276325815348839e-06
11105,3,1.276325815348839e-06
10625,3,1.276325815348839e-06
16467,3,1.276325815348839e-06
16057,3,1.276325815348839e-06
13827,3,1.276325815348839e-06
11080,3,1.276325815348839e-06
13808,3,1.276325815348839e-06
12911,3,1.276325815348839e-06
13792,3,1.276325815348839e-06
16049,3,1.276325815348839e-06
16045,3,1.276325815348839e-06
16538,3,1.276325815348839e-06
11822,3,1.276325815348839e-06
12603,3,1.276325815348839e-06
16563,3,1.276325815348839e-06
11029,3,1.276325815348839e-06
13630,3,1.276325815348839e-06
10560,3,1.276325815348839e-06
16750,3,1.276325815348839e-06
13575,3,1.276325815348839e-06
13555,3,1.276325815348839e-06
11004,3,1.276325815348839e-06
13547,3,1.276325815348839e-06
11947,3,1.276325815348839e-06
13469,3,1.276325815348839e-06
13463,3,1.276325815348839e-06
16789,3,1.276325815348839e-06
15992,3,1.276325815348839e-06
16783,3,1.276325815348839e-06
16610,3,1.276325815348839e-06
15923,3,1.276325815348839e-06
13389,3,1.276325815348839e-06
16628,3,1.276325815348839e-06
15735,3,1.276325815348839e-06
12142,3,1.276325815348839e-06
10888,3,1.276325815348839e-06
16646,3,1.276325815348839e-06
16777,3,1.276325815348839e-06
14941,3,1.276325815348839e-06
12694,3,1.276325815348839e-06
12168,3,1.276325815348839e-06
13251,3,1.276325815348839e-06
14950,3,1.276325815348839e-06
16776,3,1.276325815348839e-06
12200,3,1.276325815348839e-06
10863,3,1.276325815348839e-06
13236,3,1.276325815348839e-06
16658,3,1.276325815348839e-06
12702,3,1.276325815348839e-06
16666,3,1.276325815348839e-06
15003,3,1.276325815348839e-06
15252,3,1.276325815348839e-06
12283,3,1.276325815348839e-06
16728,3,1.276325815348839e-06
15877,3,1.276325815348839e-06
16673,3,1.276325815348839e-06
10223,3,1.276325815348839e-06
15042,3,1.276325815348839e-06
15622,3,1.276325815348839e-06
15561,3,1.276325815348839e-06
10748,3,1.276325815348839e-06
15546,3,1.276325815348839e-06
10742,3,1.276325815348839e-06
15511,3,1.276325815348839e-06
10440,3,1.276325815348839e-06
10309,3,1.276325815348839e-06
15079,3,1.276325815348839e-06
16710,3,1.276325815348839e-06
10714,3,1.276325815348839e-06
15640,3,1.276325815348839e-06
10712,3,1.276325815348839e-06
16768,3,1.276325815348839e-06
15850,3,1.276325815348839e-06
15118,3,1.276325815348839e-06
10687,3,1.276325815348839e-06
10680,3,1.276325815348839e-06
15342,3,1.276325815348839e-06
15847,3,1.276325815348839e-06
15693,3,1.276325815348839e-06
10538,3,1.276325815348839e-06
10543,3,1.276325815348839e-06
10663,3,1.276325815348839e-06
10555,3,1.276325815348839e-06
15836,3,1.276325815348839e-06
15289,3,1.276325815348839e-06
16204,3,1.276325815348839e-06
14323,3,1.276325815348839e-06
11342,3,1.276325815348839e-06
16194,3,1.276325815348839e-06
12460,3,1.276325815348839e-06
16188,3,1.276325815348839e-06
11359,3,1.276325815348839e-06
10064,3,1.276325815348839e-06
10053,3,1.276325815348839e-06
14284,3,1.276325815348839e-06
14283,3,1.276325815348839e-06
16251,3,1.276325815348839e-06
11396,3,1.276325815348839e-06
11402,3,1.276325815348839e-06
15941,2,8.50883876899226e-07
12763,2,8.50883876899226e-07
12829,2,8.50883876899226e-07
12710,2,8.50883876899226e-07
12859,2,8.50883876899226e-07
12622,2,8.50883876899226e-07
12908,2,8.50883876899226e-07
12920,2,8.50883876899226e-07
12930,2,8.50883876899226e-07
12563,2,8.50883876899226e-07
12476,2,8.50883876899226e-07
12470,2,8.50883876899226e-07
12438,2,8.50883876899226e-07
12396,2,8.50883876899226e-07
12358,2,8.50883876899226e-07
12317,2,8.50883876899226e-07
12314,2,8.50883876899226e-07
13122,2,8.50883876899226e-07
13175,2,8.50883876899226e-07
12243,2,8.50883876899226e-07
12240,2,8.50883876899226e-07
12212,2,8.50883876899226e-07
13259,2,8.50883876899226e-07
13350,2,8.50883876899226e-07
13354,2,8.50883876899226e-07
12103,2,8.50883876899226e-07
12086,2,8.50883876899226e-07
13392,2,8.50883876899226e-07
13410,2,8.50883876899226e-07
13429,2,8.50883876899226e-07
12062,2,8.50883876899226e-07
13447,2,8.50883876899226e-07
13470,2,8.50883876899226e-07
13480,2,8.50883876899226e-07
11987,2,8.50883876899226e-07
11930,2,8.50883876899226e-07
11914,2,8.50883876899226e-07
13595,2,8.50883876899226e-07
13611,2,8.50883876899226e-07
13612,2,8.50883876899226e-07
11870,2,8.50883876899226e-07
11840,2,8.50883876899226e-07
11838,2,8.50883876899226e-07
11837,2,8.50883876899226e-07
11828,2,8.50883876899226e-07
13719,2,8.50883876899226e-07
13754,2,8.50883876899226e-07
13782,2,8.50883876899226e-07
11776,2,8.50883876899226e-07
13803,2,8.50883876899226e-07
11774,2,8.50883876899226e-07
13818,2,8.50883876899226e-07
13845,2,8.50883876899226e-07
13850,2,8.50883876899226e-07
13861,2,8.50883876899226e-07
11715,2,8.50883876899226e-07
11712,2,8.50883876899226e-07
13928,2,8.50883876899226e-07
11673,2,8.50883876899226e-07
11665,2,8.50883876899226e-07
13956,2,8.50883876899226e-07
11663,2,8.50883876899226e-07
13981,2,8.50883876899226e-07
11616,2,8.50883876899226e-07
14064,2,8.50883876899226e-07
11497,2,8.50883876899226e-07
11490,2,8.50883876899226e-07
14201,2,8.50883876899226e-07
11459,2,8.50883876899226e-07
14216,2,8.50883876899226e-07
11452,2,8.50883876899226e-07
11437,2,8.50883876899226e-07
11394,2,8.50883876899226e-07
11381,2,8.50883876899226e-07
14289,2,8.50883876899226e-07
14297,2,8.50883876899226e-07
11358,2,8.50883876899226e-07
14316,2,8.50883876899226e-07
14371,2,8.50883876899226e-07
14380,2,8.50883876899226e-07
14424,2,8.50883876899226e-07
11314,2,8.50883876899226e-07
14540,2,8.50883876899226e-07
14554,2,8.50883876899226e-07
11207,2,8.50883876899226e-07
11188,2,8.50883876899226e-07
14655,2,8.50883876899226e-07
11152,2,8.50883876899226e-07
11141,2,8.50883876899226e-07
11025,2,8.50883876899226e-07
10991,2,8.50883876899226e-07
10981,2,8.50883876899226e-07
10975,2,8.50883876899226e-07
14854,2,8.50883876899226e-07
10949,2,8.50883876899226e-07
10942,2,8.50883876899226e-07
14904,2,8.50883876899226e-07
10894,2,8.50883876899226e-07
14929,2,8.50883876899226e-07
14954,2,8.50883876899226e-07
14966,2,8.50883876899226e-07
15010,2,8.50883876899226e-07
10836,2,8.50883876899226e-07
10834,2,8.50883876899226e-07
10818,2,8.50883876899226e-07
10740,2,8.50883876899226e-07
10715,2,8.50883876899226e-07
15093,2,8.50883876899226e-07
15181,2,8.50883876899226e-07
15219,2,8.50883876899226e-07
10616,2,8.50883876899226e-07
15242,2,8.50883876899226e-07
15275,2,8.50883876899226e-07
15276,2,8.50883876899226e-07
15280,2,8.50883876899226e-07
15286,2,8.50883876899226e-07
15338,2,8.50883876899226e-07
15396,2,8.50883876899226e-07
15433,2,8.50883876899226e-07
10460,2,8.50883876899226e-07
15493,2,8.50883876899226e-07
10432,2,8.50883876899226e-07
15505,2,8.50883876899226e-07
15509,2,8.50883876899226e-07
10424,2,8.50883876899226e-07
15522,2,8.50883876899226e-07
15529,2,8.50883876899226e-07
10363,2,8.50883876899226e-07
15602,2,8.50883876899226e-07
15608,2,8.50883876899226e-07
15615,2,8.50883876899226e-07
15634,2,8.50883876899226e-07
15639,2,8.50883876899226e-07
15671,2,8.50883876899226e-07
15678,2,8.50883876899226e-07
15680,2,8.50883876899226e-07
15706,2,8.50883876899226e-07
10302,2,8.50883876899226e-07
10228,2,8.50883876899226e-07
10209,2,8.50883876899226e-07
10201,2,8.50883876899226e-07
10186,2,8.50883876899226e-07
15981,2,8.50883876899226e-07
16004,2,8.50883876899226e-07
16029,2,8.50883876899226e-07
16088,2,8.50883876899226e-07
10122,2,8.50883876899226e-07
10096,2,8.50883876899226e-07
10089,2,8.50883876899226e-07
16170,2,8.50883876899226e-07
16172,2,8.50883876899226e-07
16223,2,8.50883876899226e-07
16240,2,8.50883876899226e-07
16258,2,8.50883876899226e-07
16282,2,8.50883876899226e-07
16309,2,8.50883876899226e-07
16337,2,8.50883876899226e-07
16361,2,8.50883876899226e-07
16412,2,8.50883876899226e-07
16515,2,8.50883876899226e-07
16528,2,8.50883876899226e-07
16555,2,8.50883876899226e-07
16558,2,8.50883876899226e-07
16560,2,8.50883876899226e-07
16568,2,8.50883876899226e-07
16569,2,8.50883876899226e-07
16575,2,8.50883876899226e-07
16585,2,8.50883876899226e-07
16597,2,8.50883876899226e-07
16606,2,8.50883876899226e-07
16639,2,8.50883876899226e-07
16679,2,8.50883876899226e-07
16688,2,8.50883876899226e-07
16698,2,8.50883876899226e-07
16702,2,8.50883876899226e-07
16706,2,8.50883876899226e-07
16722,2,8.50883876899226e-07
16724,2,8.50883876899226e-07
16729,2,8.50883876899226e-07
16741,2,8.50883876899226e-07
16744,2,8.50883876899226e-07
16760,2,8.50883876899226e-07
16764,2,8.50883876899226e-07
16771,2,8.50883876899226e-07
16775,2,8.50883876899226e-07
16810,2,8.50883876899226e-07
16812,2,8.50883876899226e-07
16813,2,8.50883876899226e-07
16832,2,8.50883876899226e-07
16836,2,8.50883876899226e-07
16838,2,8.50883876899226e-07
16851,2,8.50883876899226e-07
16853,2,8.50883876899226e-07
16856,2,8.50883876899226e-07
16857,2,8.50883876899226e-07
16873,2,8.50883876899226e-07
10668,1,4.25441938449613e-07
15148,1,4.25441938449613e-07
15142,1,4.25441938449613e-07
10692,1,4.25441938449613e-07
16784,1,4.25441938449613e-07
15102,1,4.25441938449613e-07
15088,1,4.25441938449613e-07
10741,1,4.25441938449613e-07
15040,1,4.25441938449613e-07
16785,1,4.25441938449613e-07
15021,1,4.25441938449613e-07
15870,1,4.25441938449613e-07
10832,1,4.25441938449613e-07
15014,1,4.25441938449613e-07
10867,1,4.25441938449613e-07
10870,1,4.25441938449613e-07
14949,1,4.25441938449613e-07
16788,1,4.25441938449613e-07
14935,1,4.25441938449613e-07
15892,1,4.25441938449613e-07
15894,1,4.25441938449613e-07
14927,1,4.25441938449613e-07
10889,1,4.25441938449613e-07
14890,1,4.25441938449613e-07
14883,1,4.25441938449613e-07
15918,1,4.25441938449613e-07
10196,1,4.25441938449613e-07
14881,1,4.25441938449613e-07
15928,1,4.25441938449613e-07
10937,1,4.25441938449613e-07
15931,1,4.25441938449613e-07
15932,1,4.25441938449613e-07
12392,1,4.25441938449613e-07
10946,1,4.25441938449613e-07
14865,1,4.25441938449613e-07
15956,1,4.25441938449613e-07
10948,1,4.25441938449613e-07
14860,1,4.25441938449613e-07
10956,1,4.25441938449613e-07
15980,1,4.25441938449613e-07
16790,1,4.25441938449613e-07
15982,1,4.25441938449613e-07
10182,1,4.25441938449613e-07
14848,1,4.25441938449613e-07
10181,1,4.25441938449613e-07
15997,1,4.25441938449613e-07
14810,1,4.25441938449613e-07
16791,1,4.25441938449613e-07
11008,1,4.25441938449613e-07
16010,1,4.25441938449613e-07
11017,1,4.25441938449613e-07
16017,1,4.25441938449613e-07
16018,1,4.25441938449613e-07
14765,1,4.25441938449613e-07
11031,1,4.25441938449613e-07
14756,1,4.25441938449613e-07
16792,1,4.25441938449613e-07
16031,1,4.25441938449613e-07
14753,1,4.25441938449613e-07
16038,1,4.25441938449613e-07
10175,1,4.25441938449613e-07
11043,1,4.25441938449613e-07
11060,1,4.25441938449613e-07
14735,1,4.25441938449613e-07
11064,1,4.25441938449613e-07
16056,1,4.25441938449613e-07
11090,1,4.25441938449613e-07
11107,1,4.25441938449613e-07
11110,1,4.25441938449613e-07
16064,1,4.25441938449613e-07
11124,1,4.25441938449613e-07
11136,1,4.25441938449613e-07
11138,1,4.25441938449613e-07
16081,1,4.25441938449613e-07
11143,1,4.25441938449613e-07
10167,1,4.25441938449613e-07
16793,1,4.25441938449613e-07
10164,1,4.25441938449613e-07
14668,1,4.25441938449613e-07
14660,1,4.25441938449613e-07
10160,1,4.25441938449613e-07
11153,1,4.25441938449613e-07
14653,1,4.25441938449613e-07
13011,1,4.25441938449613e-07
11159,1,4.25441938449613e-07
14640,1,4.25441938449613e-07
11162,1,4.25441938449613e-07
11176,1,4.25441938449613e-07
14626,1,4.25441938449613e-07
14614,1,4.25441938449613e-07
16140,1,4.25441938449613e-07
14606,1,4.25441938449613e-07
13000,1,4.25441938449613e-07
14579,1,4.25441938449613e-07
11200,1,4.25441938449613e-07
11201,1,4.25441938449613e-07
14557,1,4.25441938449613e-07
10092,1,4.25441938449613e-07
16165,1,4.25441938449613e-07
16804,1,4.25441938449613e-07
16168,1,4.25441938449613e-07
16806,1,4.25441938449613e-07
14555,1,4.25441938449613e-07
16807,1,4.25441938449613e-07
14537,1,4.25441938449613e-07
14525,1,4.25441938449613e-07
11253,1,4.25441938449613e-07
11257,1,4.25441938449613e-07
11261,1,4.25441938449613e-07
16184,1,4.25441938449613e-07
14505,1,4.25441938449613e-07
11331,1,4.25441938449613e-07
11334,1,4.25441938449613e-07
14463,1,4.25441938449613e-07
16198,1,4.25441938449613e-07
14441,1,4.25441938449613e-07
11341,1,4.25441938449613e-07
14378,1,4.25441938449613e-07
16214,1,4.25441938449613e-07
14315,1,4.25441938449613e-07
11354,1,4.25441938449613e-07
11371,1,4.25441938449613e-07
16220,1,4.25441938449613e-07
16221,1,4.25441938449613e-07
16863,1,4.25441938449613e-07
14296,1,4.25441938449613e-07
10061,1,4.25441938449613e-07
11373,1,4.25441938449613e-07
16811,1,4.25441938449613e-07
10052,1,4.25441938449613e-07
14291,1,4.25441938449613e-07
14280,1,4.25441938449613e-07
11405,1,4.25441938449613e-07
11425,1,4.25441938449613e-07
11432,1,4.25441938449613e-07
14223,1,4.25441938449613e-07
14219,1,4.25441938449613e-07
16864,1,4.25441938449613e-07
16260,1,4.25441938449613e-07
11460,1,4.25441938449613e-07
10044,1,4.25441938449613e-07
14178,1,4.25441938449613e-07
11482,1,4.25441938449613e-07
10041,1,4.25441938449613e-07
14161,1,4.25441938449613e-07
14160,1,4.25441938449613e-07
11483,1,4.25441938449613e-07
11486,1,4.25441938449613e-07
16865,1,4.25441938449613e-07
14133,1,4.25441938449613e-07
16288,1,4.25441938449613e-07
11506,1,4.25441938449613e-07
11523,1,4.25441938449613e-07
16295,1,4.25441938449613e-07
11547,1,4.25441938449613e-07
10030,1,4.25441938449613e-07
12995,1,4.25441938449613e-07
14087,1,4.25441938449613e-07
10020,1,4.25441938449613e-07
11549,1,4.25441938449613e-07
11554,1,4.25441938449613e-07
11558,1,4.25441938449613e-07
11560,1,4.25441938449613e-07
11586,1,4.25441938449613e-07
16336,1,4.25441938449613e-07
16816,1,4.25441938449613e-07
11589,1,4.25441938449613e-07
11590,1,4.25441938449613e-07
16343,1,4.25441938449613e-07
11610,1,4.25441938449613e-07
14024,1,4.25441938449613e-07
11620,1,4.25441938449613e-07
12411,1,4.25441938449613e-07
14011,1,4.25441938449613e-07
14001,1,4.25441938449613e-07
16819,1,4.25441938449613e-07
13980,1,4.25441938449613e-07
16425,1,4.25441938449613e-07
16426,1,4.25441938449613e-07
13979,1,4.25441938449613e-07
13971,1,4.25441938449613e-07
16439,1,4.25441938449613e-07
13948,1,4.25441938449613e-07
11666,1,4.25441938449613e-07
11686,1,4.25441938449613e-07
11698,1,4.25441938449613e-07
11706,1,4.25441938449613e-07
11709,1,4.25441938449613e-07
16459,1,4.25441938449613e-07
16462,1,4.25441938449613e-07
13869,1,4.25441938449613e-07
13848,1,4.25441938449613e-07
13835,1,4.25441938449613e-07
11745,1,4.25441938449613e-07
13828,1,4.25441938449613e-07
16490,1,4.25441938449613e-07
16495,1,4.25441938449613e-07
13825,1,4.25441938449613e-07
16500,1,4.25441938449613e-07
13812,1,4.25441938449613e-07
16509,1,4.25441938449613e-07
16512,1,4.25441938449613e-07
12525,1,4.25441938449613e-07
16519,1,4.25441938449613e-07
13802,1,4.25441938449613e-07
11780,1,4.25441938449613e-07
16524,1,4.25441938449613e-07
13784,1,4.25441938449613e-07
13778,1,4.25441938449613e-07
16527,1,4.25441938449613e-07
12928,1,4.25441938449613e-07
16533,1,4.25441938449613e-07
16537,1,4.25441938449613e-07
11803,1,4.25441938449613e-07
13757,1,4.25441938449613e-07
16541,1,4.25441938449613e-07
13729,1,4.25441938449613e-07
13726,1,4.25441938449613e-07
16545,1,4.25441938449613e-07
13709,1,4.25441938449613e-07
16547,1,4.25441938449613e-07
16548,1,4.25441938449613e-07
16552,1,4.25441938449613e-07
13702,1,4.25441938449613e-07
12913,1,4.25441938449613e-07
12580,1,4.25441938449613e-07
12644,1,4.25441938449613e-07
13680,1,4.25441938449613e-07
13666,1,4.25441938449613e-07
16867,1,4.25441938449613e-07
12870,1,4.25441938449613e-07
13662,1,4.25441938449613e-07
16571,1,4.25441938449613e-07
16868,1,4.25441938449613e-07
13660,1,4.25441938449613e-07
11893,1,4.25441938449613e-07
13554,1,4.25441938449613e-07
11946,1,4.25441938449613e-07
12861,1,4.25441938449613e-07
16587,1,4.25441938449613e-07
11958,1,4.25441938449613e-07
11975,1,4.25441938449613e-07
12802,1,4.25441938449613e-07
11979,1,4.25441938449613e-07
16600,1,4.25441938449613e-07
11985,1,4.25441938449613e-07
11991,1,4.25441938449613e-07
12008,1,4.25441938449613e-07
12031,1,4.25441938449613e-07
16839,1,4.25441938449613e-07
16608,1,4.25441938449613e-07
13443,1,4.25441938449613e-07
13421,1,4.25441938449613e-07
13399,1,4.25441938449613e-07
13394,1,4.25441938449613e-07
13376,1,4.25441938449613e-07
12102,1,4.25441938449613e-07
16616,1,4.25441938449613e-07
13366,1,4.25441938449613e-07
13361,1,4.25441938449613e-07
16620,1,4.25441938449613e-07
12128,1,4.25441938449613e-07
13322,1,4.25441938449613e-07
16840,1,4.25441938449613e-07
13299,1,4.25441938449613e-07
16645,1,4.25441938449613e-07
12153,1,4.25441938449613e-07
12158,1,4.25441938449613e-07
16650,1,4.25441938449613e-07
12167,1,4.25441938449613e-07
13249,1,4.25441938449613e-07
13223,1,4.25441938449613e-07
12233,1,4.25441938449613e-07
13188,1,4.25441938449613e-07
12254,1,4.25441938449613e-07
12279,1,4.25441938449613e-07
12293,1,4.25441938449613e-07
12300,1,4.25441938449613e-07
16672,1,4.25441938449613e-07
12302,1,4.25441938449613e-07
16842,1,4.25441938449613e-07
13120,1,4.25441938449613e-07
16681,1,4.25441938449613e-07
12332,1,4.25441938449613e-07
16683,1,4.25441938449613e-07
16843,1,4.25441938449613e-07
16689,1,4.25441938449613e-07
16692,1,4.25441938449613e-07
16694,1,4.25441938449613e-07
16695,1,4.25441938449613e-07
12336,1,4.25441938449613e-07
16697,1,4.25441938449613e-07
16844,1,4.25441938449613e-07
16699,1,4.25441938449613e-07
12701,1,4.25441938449613e-07
16704,1,4.25441938449613e-07
16847,1,4.25441938449613e-07
16709,1,4.25441938449613e-07
13102,1,4.25441938449613e-07
16715,1,4.25441938449613e-07
12338,1,4.25441938449613e-07
12347,1,4.25441938449613e-07
16721,1,4.25441938449613e-07
16848,1,4.25441938449613e-07
16723,1,4.25441938449613e-07
16871,1,4.25441938449613e-07
13071,1,4.25441938449613e-07
16727,1,4.25441938449613e-07
12350,1,4.25441938449613e-07
16872,1,4.25441938449613e-07
16731,1,4.25441938449613e-07
16736,1,4.25441938449613e-07
16737,1,4.25441938449613e-07
16738,1,4.25441938449613e-07
16740,1,4.25441938449613e-07
16876,1,4.25441938449613e-07
16742,1,4.25441938449613e-07
16875,1,4.25441938449613e-07
16745,1,4.25441938449613e-07
16748,1,4.25441938449613e-07
13065,1,4.25441938449613e-07
16751,1,4.25441938449613e-07
16754,1,4.25441938449613e-07
12353,1,4.25441938449613e-07
16758,1,4.25441938449613e-07
12725,1,4.25441938449613e-07
16761,1,4.25441938449613e-07
16762,1,4.25441938449613e-07
16763,1,4.25441938449613e-07
16859,1,4.25441938449613e-07
16765,1,4.25441938449613e-07
16767,1,4.25441938449613e-07
13058,1,4.25441938449613e-07
13052,1,4.25441938449613e-07
16860,1,4.25441938449613e-07
13044,1,4.25441938449613e-07
16861,1,4.25441938449613e-07
15616,1,4.25441938449613e-07
15609,1,4.25441938449613e-07
10345,1,4.25441938449613e-07
10378,1,4.25441938449613e-07
10404,1,4.25441938449613e-07
15477,1,4.25441938449613e-07
10314,1,4.25441938449613e-07
10449,1,4.25441938449613e-07
10452,1,4.25441938449613e-07
15435,1,4.25441938449613e-07
15421,1,4.25441938449613e-07
13035,1,4.25441938449613e-07
15635,1,4.25441938449613e-07
12369,1,4.25441938449613e-07
15419,1,4.25441938449613e-07
15641,1,4.25441938449613e-07
10471,1,4.25441938449613e-07
10472,1,4.25441938449613e-07
10474,1,4.25441938449613e-07
15393,1,4.25441938449613e-07
15652,1,4.25441938449613e-07
10508,1,4.25441938449613e-07
10523,1,4.25441938449613e-07
15660,1,4.25441938449613e-07
15664,1,4.25441938449613e-07
15669,1,4.25441938449613e-07
16778,1,4.25441938449613e-07
15365,1,4.25441938449613e-07
16780,1,4.25441938449613e-07
16781,1,4.25441938449613e-07
15348,1,4.25441938449613e-07
15337,1,4.25441938449613e-07
15331,1,4.25441938449613e-07
12378,1,4.25441938449613e-07
15329,1,4.25441938449613e-07
10537,1,4.25441938449613e-07
13020,1,4.25441938449613e-07
15713,1,4.25441938449613e-07
15299,1,4.25441938449613e-07
15297,1,4.25441938449613e-07
10550,1,4.25441938449613e-07
15294,1,4.25441938449613e-07
15270,1,4.25441938449613e-07
15732,1,4.25441938449613e-07
10565,1,4.25441938449613e-07
15737,1,4.25441938449613e-07
10570,1,4.25441938449613e-07
15749,1,4.25441938449613e-07
10261,1,4.25441938449613e-07
15769,1,4.25441938449613e-07
10573,1,4.25441938449613e-07
10580,1,4.25441938449613e-07
10619,1,4.25441938449613e-07
15783,1,4.25441938449613e-07
10258,1,4.25441938449613e-07
10628,1,4.25441938449613e-07
10632,1,4.25441938449613e-07
10242,1,4.25441938449613e-07
10637,1,4.25441938449613e-07
15833,1,4.25441938449613e-07
10650,1,4.25441938449613e-07
15165,1,4.25441938449613e-07
10655,1,4.25441938449613e-07
10238,1,4.25441938449613e-07
10229,1,4.25441938449613e-07
